incident_id;datum;country_id;region_id;subregion_id;ort;elevation;latitude;longitude;incline;aspect_id;danger_id;n_injured;n_dead;n_uninjured;involved_sum;involved;valid_time;revision
9494;2018-12-26 10:00:00;1;1;172;Zischgeles;2940;47.12139;11.08972;30;1;3;0;0;3;3;yes;true;1
9621;2019-01-19 14:50:00;1;1;186;Laserztörl;2390;46.75829;12.81308;40;4;2;0;1;1;2;yes;true;3
9684;2019-02-02 16:20:00;1;1;178;Hohe Mut;2590;46.8491;11.02613;37;8;3;0;0;1;1;yes;true;1
9480;2018-12-25 11:50:00;1;1;178;Hohe Mut;2600;46.8487;11.0265;42;6;3;0;1;1;2;yes;true;1
9627;2019-01-27 11:59:00;1;5;147;Triebenkogel;;47.40495;14.51137;;9;;;;;;unknown;true;1
9493;2018-12-25 10:24:00;1;1;177;Giggijoch;2500;46.972;10.967;20;2;3;0;0;1;1;yes;true;1
9721;2019-03-12 14:00:00;1;1;161;Seefelder Spitze;2215;47.19282;11.32566;35;8;3;0;0;0;0;yes;true;1
9585;2019-01-12 11:39:00;1;1;176;Hochetzkogel;1705;47.44283;12.45283;35;5;3;;;;;unknown;true;1
9680;2019-01-31 13:28:00;1;1;166;Pirchkogel;2755;47.23033;10.99896;37;9;3;;;;;unknown;true;1
9673;2019-01-15 12:00:00;1;1;184;Gaishörndl;2435;46.79421;12.28826;40;4;3;0;0;6;6;yes;true;2
9518;2019-01-01 13:53:00;1;1;184;Gaishörndl;2500;46.78944;12.28139;35;3;3;0;0;1;1;yes;true;1
9489;2018-12-25 13:05:00;1;1;177;Rettenbachferner;2830;46.93633;10.92817;30;2;3;;;;;unknown;true;1
9472;2018-11-03 19:30:00;1;1;177;Rettenbachferner;2980;46.9336;10.9278;34;2;7;0;0;1;1;yes;true;1
9471;2018-10-31 10:00:00;1;1;177;Rettenbachferner;;46.93;10.92;;9;7;0;0;1;1;yes;true;1
9514;2018-12-29 13:19:00;1;1;185;Glorerhütte;2580;47.02867;12.71233;35;7;2;0;0;5;5;yes;true;1
9679;2019-01-31 11:00:00;1;1;175;Gerstinger Joch;2025;47.3485;12.261;35;2;3;0;0;1;1;yes;true;1
9521;2019-01-01 14:17:00;1;1;175;Kreuzjoch;2420;47.2505;11.98;35;6;3;0;0;0;0;yes;true;1
9725;2019-03-16 14:34:00;1;1;179;Schaufelspitze;3180;46.97674;11.11487;35;5;4;0;0;2;2;yes;true;1
9765;2019-02-06 11:59:00;1;1;172;Pleisen;2075;47.19233;11.27783;37;7;2;0;0;1;1;yes;true;2
9474;2018-12-04 12:50:00;1;1;177;Breslauer Hütte;2600;46.8665;10.89209;35;3;2;0;0;1;1;yes;true;1
9592;2019-01-14 15:25:00;1;1;175;Salvenberg;1255;47.45653;12.22072;35;4;4;0;0;2;2;yes;true;3
9714;2019-02-23 09:55:00;1;1;180;Hoher Riffler;2740;47.0713;11.68013;35;1;3;0;0;2;2;yes;true;1
9748;2019-04-06 13:01:00;1;1;185;Hochschober;3050;46.94461;12.70132;40;8;3;0;0;3;3;yes;true;1
9763;2019-06-10 11:27:00;1;1;171;Weißseespitze;3435;46.84783;10.71783;35;1;7;1;0;1;2;yes;true;1
9677;2019-01-31 10:09:00;1;1;175;Steinbergkogel;1825;47.40859;12.37711;37;8;2;;;;;unknown;true;2
9688;2019-02-04 10:00:00;1;1;179;Stubaier Gletscher;2690;46.98768;11.1238;35;2;4;;;;;unknown;true;1
9727;2019-03-12 10:15:00;1;1;179;Stubaier Gletscher;2615;46.99422;11.12486;38;1;3;0;0;2;2;yes;true;2
9695;2019-02-15 14:55:00;1;1;179;Stubaier Gletscher;2225;47.00831;11.16756;40;1;2;0;0;2;2;yes;true;1
9473;2018-12-03 09:33:00;1;1;179;Stubaier Gletscher;2850;46.9877;11.10893;35;2;2;0;0;1;1;yes;true;1
9495;2018-12-26 10:00:00;1;1;174;Rastkogel;2680;47.20573;11.75025;40;2;3;0;0;0;0;yes;true;1
9478;2018-12-12 10:55:00;1;1;174;Hüttenkogel;2370;47.25991;11.80712;40;1;3;0;0;0;0;yes;true;1
9706;2019-02-23 10:00:00;1;6;89;Großer Schmiedinger;2900;47.20007;12.6717;40;1;3;0;0;1;1;yes;true;3
9497;2018-12-26 15:30:00;1;4;124;Heiligenblut;2700;47.06045;12.90559;35;6;3;;;;;unknown;true;1
9479;2018-12-15 15:20:00;1;4;124;Heiligenblut;2300;47.07197;12.84207;35;5;2;;;;;unknown;true;1
9702;2019-02-19 12:45:00;1;4;124;Heiligenblut;2500;47.06437;12.85237;45;4;2;0;0;0;0;none;true;1
9664;2019-02-04 06:00:00;1;4;124;Heiligenblut;2250;47.06086;12.84336;40;8;4;0;0;0;0;none;true;1
9584;2019-01-15 14:00:00;1;4;124;Heiligenblut;2400;47.06273;12.84636;40;7;3;0;0;0;0;none;true;1
9665;2019-02-08 15:30:00;1;4;103;Schoberriegel;1980;46.91561;13.88711;;7;2;0;0;0;0;none;true;2
9674;2019-01-17 10:00:00;1;1;179;Allerleigrubenspitze;2095;46.99517;11.42195;30;8;2;;;;;unknown;true;3
9631;2019-01-27 12:00:00;1;5;147;Großer Schober;1800;47.44085;14.63938;35;4;3;0;1;0;1;yes;true;2
9490;2018-12-27 11:30:00;1;1;172;Hoher Burgstall;2500;47.13389;11.28139;38;2;2;0;0;1;1;yes;true;1
9762;2019-06-01 09:45:00;1;1;180;Hintertuxer Gletscher;2750;47.07294;11.67609;45;2;7;0;0;1;1;yes;true;1
9475;2018-12-13 10:49:00;1;1;180;Hintertuxer Gletscher;2490;47.0796;11.6667;40;8;3;0;1;0;1;yes;true;1
9476;2018-12-12 10:56:00;1;1;173;Skigebiet Hochfügen;2305;47.2445;11.753;40;2;3;1;0;2;3;yes;true;1
9470;2018-12-09 15:15:00;1;2;82;Kemptner Scharte;2080;47.29759;10.19694;40;1;3;2;0;0;2;yes;true;2
9486;2018-12-26 12:20:00;1;2;84;Sonnenkopf;2230;47.10271;10.07983;42;8;3;0;0;1;1;yes;true;1
9477;2018-12-12 10:56:00;1;1;170;Silvretta Schiarena;2560;46.95233;10.30283;40;8;3;0;0;0;0;yes;true;2
9488;2018-12-25 12:58:00;1;1;184;Marchkinkele;2400;46.7855;12.33327;40;8;3;0;0;1;1;yes;true;1
9481;2018-12-15 12:00:00;1;5;150;Veitsch, Schallerrinne;1600;47.63958;15.40924;;5;2;0;0;1;1;yes;true;1
9482;2018-12-25 10:00:00;1;5;142;Haller Mauern;1600;47.62921;14.49189;35;3;3;0;0;1;1;yes;true;1
9483;2018-12-19 12:00:00;1;5;141;Loserfenster;1800;47.66445;13.78015;;4;2;0;0;2;2;yes;true;1
9484;2018-12-22 11:50:00;12;38;58;VT Mlynicka dolina Soliskovy zlab;1800;49.15121;20.04078;40;3;2;0;1;2;3;yes;true;1
9485;2018-12-25 13:30:00;1;6;89;Granatspitzgruppe;2600;47.12378;12.6157;40;1;3;0;0;1;1;yes;true;1
9505;2019-01-03 10:30:00;1;2;84;"\Sunnaköpfle\"" / Nähe Glattingrat TST""";2000;47.10912;10.07478;43;7;3;0;0;1;1;yes;true;4
9694;2019-02-14 15:55:00;1;1;172;Kaunertal;2100;47.0506;10.76976;35;6;2;6;0;0;6;yes;true;1
9559;2019-01-08 15:00:00;1;5;145;Rottenmannerhütte;;47.48952;14.37543;;3;4;;;;;unknown;true;1
9508;2019-01-05 12:00:00;1;6;88;Schwalbenwand/Schützingalm;1550;47.3517;12.84842;38;3;4;0;0;1;1;yes;true;1
9501;2019-01-03 12:00:00;2;9;18;Winterlücke;2760;46.76757;9.95883;;6;;0;1;0;1;unknown;true;1
9503;2019-01-03 12:00:00;2;9;18;Spitzmeilenhütte;1920;47.03992;9.24879;;2;;0;1;0;1;unknown;true;1
9504;2019-01-03 00:00:00;1;5;142;Klinke Hütte Admont;1420;47.54233;14.50793;40;9;4;0;0;0;0;none;true;1
9506;2019-01-05 16:11:00;4;17;23;Teisenberg;1230;47.80327;12.77392;35;3;4;0;1;1;2;unknown;true;1
9509;2019-01-05 13:00:00;1;5;142;Admont - Gesäuseeingang;900;47.57778;14.54853;50;8;4;0;0;0;0;none;true;1
9507;2019-01-03 12:00:00;2;9;18;Rot Grat;2200;46.81939;8.71957;;2;;0;1;0;1;yes;true;1
9722;2019-03-16 10:15:00;1;1;166;Skigebiet Kühtai;2240;47.21954;11.01931;35;4;4;0;0;1;1;yes;true;1
9510;2018-12-23 13:39:00;1;1;166;Skigebiet Kühtai;2440;47.22521;11.01047;35;5;2;0;0;0;0;yes;true;1
9491;2018-12-24 12:05:00;1;1;163;Schiwelt Wilder Kaiser;1460;47.4705;12.19817;;1;2;1;0;0;1;yes;true;1
9492;2018-12-24 14:19:00;1;1;172;Skigebiet Axamer Lizum;2260;47.17823;11.28314;40;2;4;0;0;2;2;yes;true;1
9487;2018-12-25 11:58:00;1;1;183;Weißer Knoten;2830;47.03406;12.70923;38;5;3;0;0;3;3;yes;true;1
9515;2018-12-31 14:32:00;1;1;175;Talsenhöhe;1500;47.36883;12.37517;38;8;3;0;0;0;0;yes;true;1
9496;2018-12-27 12:06:00;1;1;175;Talsenhöhe;1780;47.35901;12.37313;43;4;2;0;0;1;1;yes;true;1
9511;2019-01-07 10:40:00;1;5;156;Neumarkt;2040;47.0845;14.5252;37;7;2;0;0;2;2;yes;true;1
9513;2019-01-06 15:50:00;1;2;85;Brandnertal;1700;47.10536;9.71138;45;4;3;0;0;1;1;yes;true;1
9524;2019-01-06 15:45:00;1;2;81;Damüls - freier Schiraum westl. Hinterargenalpe;1799;47.30753;9.8946;43;2;4;0;1;1;2;yes;true;4
9525;2019-01-06 08:20:00;1;2;81;Mellau - Nahbereich Wannenalpe;1860;47.31359;9.8901;37;1;4;1;0;3;4;yes;true;3
9526;2019-01-06 12:00:00;1;2;81;Mellau, Im Bereich der Suttisbahn 6SB;1600;47.32495;9.86049;35;2;4;0;0;1;1;yes;true;1
9527;2019-01-06 14:30:00;1;2;82;Schoppernau: Diedamskopf - freier Schiraum;1540;47.33229;10.02682;40;4;3;0;1;1;2;yes;true;3
9549;2019-01-09 16:39:00;1;1;164;Steißbachtal-Grüble;1610;47.1305;10.248;46;3;4;0;1;3;4;yes;true;1
9629;2019-01-27 13:45:00;1;5;142;Johnsbach;2100;47.55728;14.61877;;7;3;;;;;unknown;true;2
9531;2018-12-20 17:50:00;1;1;173;Napfnjöchl;2340;47.11158;11.62911;40;1;2;0;0;0;0;yes;true;1
9532;2018-12-20 14:30:00;1;1;173;Napfnspitz;2430;47.11197;11.63258;35;8;2;0;0;0;0;yes;true;1
9536;2018-12-25 11:57:00;1;1;172;Serles;2000;47.12983;11.38333;25;2;2;0;0;0;0;yes;true;1
9539;2019-01-04 10:00:00;1;1;174;Skigebiet Spieljoch;1410;47.31169;11.80147;30;4;3;0;0;2;2;yes;true;1
9540;2019-01-05 17:16:00;1;1;160;Immensteig;1340;47.38112;10.958;35;8;3;0;0;0;0;yes;true;2
9541;2019-01-06 10:42:00;1;1;164;Maienwasen-Galerie;1590;47.12411;10.23568;30;4;3;0;0;2;2;yes;true;1
9556;2019-01-11 05:00:00;1;5;142;Tamischbachturm-Hochkar;1750;47.61216;14.70054;;5;5;0;0;0;0;none;true;3
9557;2019-01-13 11:00:00;1;5;148;Grüblzinken;;47.51125;14.94358;;1;4;;;;;unknown;true;1
9558;2019-01-07 16:20:00;1;5;145;Hochgrößen-Reidlgraben;;47.46178;14.26015;;3;4;;;;;unknown;true;1
9560;2019-01-05 17:15:00;1;5;144;Mörsbachalm;;47.3944;14.10074;;5;;;;;;unknown;true;1
9561;2019-01-05 06:00:00;1;5;149;Hinterwildalpen-Böse Wand;;47.65138;14.96475;;1;5;;;;;unknown;true;1
9562;2019-01-05 09:00:00;1;5;149;Wildalpen-Rothwald;;47.70194;14.95719;;2;4;;;;;unknown;true;1
9564;2019-01-05 09:00:00;1;5;149;Wildalpen-Rothwald;700;47.73028;15.01416;;1;4;0;0;0;0;none;true;1
9567;2019-01-06 10:32:00;1;5;143;Großsölk-Unholdinggraben;;47.31434;14.06123;;9;4;0;0;0;0;none;true;1
9568;2019-01-13 08:30:00;1;5;150;Veitsch-Goaßsteign;;47.64313;15.439;;5;4;0;0;0;0;none;true;1
9569;2019-01-05 08:00:00;1;5;142;Hieflau_Zwanzenbichl;;47.6108;14.73829;;5;4;0;0;0;0;none;true;1
9570;2019-01-05 07:00:00;1;5;142;Gesäuse-Haindlmauer;;47.57967;14.54494;;1;4;0;0;0;0;none;true;1
9565;2019-01-06 09:00:00;1;5;143;Großsölk-Fleißgraben;;47.38186;14.01831;;5;4;0;0;0;0;none;true;1
9566;2019-01-06 09:00:00;1;5;143;Großsölk-Tattermann;;47.36288;14.02881;;7;4;0;0;0;0;none;true;1
9571;2019-01-05 08:32:00;1;5;142;Hieflau-Kalktal;;47.60801;14.72921;;4;4;;;;;unknown;true;1
9572;2019-01-09 11:50:00;12;38;58;Vodarensky zlab;1440;49.19688;19.03291;42;2;2;0;1;0;1;yes;true;1
9574;2019-01-14 10:00:00;1;5;140;Ramsau_Schildlehen;1235;47.4341;13.61006;50;6;4;0;0;0;0;none;true;1
9576;2019-01-14 03:00:00;1;5;142;Hieflau;1100;47.61734;14.71087;;3;4;;;;;unknown;true;1
9577;2019-01-15 01:00:00;1;5;140;Ramsau a. Dachstein;2600;47.4475;13.66191;;5;4;0;0;0;0;none;true;2
9578;2019-01-13 15:15:00;1;5;145;Wirtsspitz;;47.44641;14.33893;;2;4;;;;;unknown;true;2
9579;2019-01-07 12:00:00;1;8;122;Lahning Ries;1800;47.78374;15.81253;;2;4;0;0;0;0;none;true;1
9512;2018-11-29 18:40:00;1;5;148;Eisenerzer Reichenstein;;47.50373;14.93128;30;1;7;1;0;0;1;yes;true;1
9575;2019-01-12 16:15:00;1;2;83;"Rüfikopf - Variante \Wasserschloss\"" Richtung Wöstertäli""";1900;47.21292;10.16663;40;2;2;0;4;0;4;yes;true;4
9591;2019-01-14 12:09:00;1;1;175;Schi-Safari Kitzbühel;1590;47.41703;12.36503;30;4;4;0;0;0;0;none;true;3
9582;2019-01-16 00:00:00;1;5;150;Veitsch, Goassteig;1600;47.64529;15.43912;;5;4;0;0;0;0;none;true;1
9583;2019-01-16 12:00:00;1;5;148;Kaiserschild;;47.54528;14.83057;;9;;;;;;unknown;true;3
9595;2019-01-14 00:00:00;1;4;103;Bärenaunock;2150;46.94327;13.7063;31;2;2;0;0;0;0;none;true;1
9618;2019-01-19 12:00:00;2;9;18;La Rupa;1715;46.57117;7.17594;;1;;0;1;0;1;yes;true;1
9642;2019-01-30 17:00:00;26;71;242;Dilove;435;47.94674;24.18297;;2;3;0;0;0;0;none;true;1
9597;2019-01-18 04:00:00;26;71;242;Dilove;432;47.9605;24.18861;;3;2;0;0;0;0;none;true;1
9599;2019-01-05 00:00:00;1;8;75;Stadelberg/Gschwendhütte/Steinparztal;980;47.89871;15.57532;;9;3;0;2;0;2;yes;true;2
9581;2019-01-15 12:40:00;1;4;126;Mallnitz - Krumpe Tal;1420;47.01626;13.18095;35;4;3;0;1;1;2;yes;true;1
9602;2019-01-10 12:00:00;1;4;124;Alteck;2430;47.03255;12.9956;30;4;4;0;0;0;0;none;true;1
9603;2019-01-14 16:30:00;3;10;197;Rein;2650;46.96582;12.0405;38;5;4;0;0;0;0;none;true;1
9604;2019-01-14 16:39:00;3;10;193;Pfelders;2700;46.81079;11.06452;40;4;3;0;0;0;0;none;true;1
9605;2019-01-14 20:55:00;3;10;193;Pill;2650;46.82758;11.11799;40;5;3;0;0;0;0;none;true;1
9606;2019-01-14 20:00:00;3;10;190;Wolfendorn;2650;46.98286;11.53976;40;4;4;0;0;0;0;none;true;1
9607;2019-01-07 20:05:00;3;10;191;Winkelkopf;2700;47.07238;12.12032;40;4;3;0;0;0;0;none;true;1
9608;2019-01-07 22:10:00;3;10;191;Kasern Hl. Geist;2650;47.04665;12.16264;40;8;4;0;0;0;0;none;true;1
9610;2019-01-14 15:30:00;3;10;198;Antholz;2750;46.89789;12.1417;45;4;3;0;0;0;0;none;true;1
9609;2019-01-14 12:24:00;3;10;198;Antholz;2850;46.89936;12.13011;45;4;3;0;0;0;0;none;true;1
9611;2019-01-18 10:00:00;1;4;103;Lahnegraben - Wöllaner Nock;1900;46.78028;13.82174;25;8;2;;;;;unknown;true;1
9612;2019-01-13 15:00:00;2;9;18;Val d'Es-cha;2200;46.59722;9.91169;;2;;0;1;0;1;yes;true;1
9613;2019-01-14 12:00:00;2;9;18;Portes du Soleil;1980;46.19516;6.83367;;5;;0;1;0;1;yes;true;1
9615;2019-01-15 12:00:00;2;9;18;Mont Gond;2250;46.13351;7.30072;;3;;0;1;0;1;yes;true;1
9616;2019-01-19 07:00:00;26;71;242;Breskul;1900;48.14999;24.51359;;4;3;;;;;unknown;true;1
9735;2019-02-12 14:42:00;26;71;242;Breskul;1850;48.15015;24.51385;;2;3;0;0;0;0;none;true;1
9737;2019-03-18 10:00:00;26;71;242;Breskul;1860;48.1502;24.51342;;2;3;0;0;0;0;none;true;1
9739;2019-03-21 16:11:00;26;71;242;Breskul;1800;48.15158;24.51273;;1;3;0;0;0;0;none;true;1
9659;2019-02-06 04:00:00;26;71;242;Breskul;1850;48.15066;24.51445;;3;3;0;0;0;0;none;true;1
9658;2019-02-06 05:00:00;26;71;242;Breskul;1900;48.15003;24.5141;;9;3;0;0;0;0;none;true;1
9738;2019-03-21 14:07:00;26;71;242;Breskul;1900;48.149;24.51385;;3;3;0;0;0;0;none;true;1
9620;2019-01-19 07:00:00;26;71;242;Breskul;1910;48.15048;24.515;;3;3;0;0;0;0;none;true;1
9619;2019-01-18 15:00:00;26;71;242;Ust-Chorna;550;48.31284;23.94899;;3;3;0;0;0;0;none;true;1
9617;2019-01-19 12:00:00;2;9;18;Vanil Carré;2140;46.49785;7.11995;;5;;2;1;0;3;unknown;true;1
9622;2019-01-22 12:30:00;1;5;142;Radmer;1200;47.56596;14.75787;35;2;1;0;0;0;0;none;true;1
9638;2019-01-16 16:00:00;1;2;81;Thüringerberg;940;47.21676;9.79028;30;5;3;0;0;1;1;yes;true;2
9641;2019-01-29 09:30:00;1;5;150;Niederalpl/Sohlenkogel;1250;47.67819;15.38349;27;3;2;0;0;1;1;yes;true;1
9639;2019-01-25 17:00:00;26;71;242;Stih;1700;48.25055;24.22494;;4;3;0;1;2;3;yes;true;1
9623;2019-01-25 15:00:00;1;5;148;Gößeck;1600;47.44594;14.90232;;4;2;2;0;0;2;yes;true;2
9624;2019-01-26 12:00:00;1;4;103;Grünleiten Nock;2000;46.95065;13.75051;30;4;;0;0;0;0;none;true;1
9626;2019-01-27 13:58:00;1;5;141;Seewiese;;47.65415;13.79525;;9;;;;;;unknown;true;1
9628;2019-01-27 13:00:00;1;8;74;G. Zeller Hut;1500;47.75554;15.19857;35;1;3;0;0;1;1;yes;true;1
9633;2019-01-26 15:30:00;1;4;129;Koralpe Seespitz;2020;46.78764;14.97831;30;3;1;;;;;unknown;true;1
9640;2019-01-26 11:00:00;1;4;103;Steinnock;1900;46.86796;13.80087;25;6;2;0;0;1;1;yes;true;1
9634;2019-01-27 14:45:00;1;6;87;Schartwand, Tennengebirge;2290;47.50102;13.29085;40;4;3;0;0;1;1;yes;true;1
9596;2019-01-05 00:00:00;1;6;87;Lahngang, Abtenau;871;47.52516;13.40469;;4;4;0;2;0;2;yes;true;1
9636;2019-01-27 12:09:00;1;2;83;Lech a. A. / Variantenbereich Rotschrofen;2100;47.22886;10.11178;45;2;2;1;0;0;1;yes;true;2
9637;2019-01-27 11:00:00;1;2;81;Löffelspitze / Laternsertal;1850;47.25434;9.82654;40;8;2;0;0;1;1;yes;true;1
9643;2019-01-29 16:00:00;1;8;75;Großer Sulzberg;1350;47.8401;15.38901;35;1;2;0;0;2;2;yes;true;1
9653;2019-02-04 16:30:00;1;5;142;Stockmauer, Gstatterboden;1200;47.59762;14.61421;;4;2;0;0;0;0;none;true;1
9644;2019-02-02 09:55:00;1;5;146;Sankt Georgen am Kreischberg;2044;47.06008;14.04814;32;2;3;0;0;1;1;yes;true;1
9654;2019-02-01 13:30:00;1;8;74;Zwieselberg;1400;47.79652;15.15166;41;2;2;0;0;3;3;yes;true;3
9655;2019-02-05 10:30:00;1;5;142;Gr.Buchstein;1650;47.60571;14.61526;45;4;2;0;0;5;5;yes;true;1
9645;2019-02-03 11:00:00;1;4;103;Muldenweg;1815;46.78687;13.81986;;1;3;2;0;0;2;yes;true;1
9646;2019-02-03 12:00:00;1;4;103;Kornocksteilhang;2006;46.91707;13.86018;;2;3;0;0;4;4;yes;true;1
9647;2019-02-03 15:00:00;1;4;103;Weitental;;46.91818;13.89087;;9;3;;;;;unknown;true;1
9648;2019-02-03 17:30:00;1;4;124;Allas;1840;46.9523;12.92603;;7;4;0;1;1;2;yes;true;2
9649;2019-02-02 11:30:00;1;2;86;Gargellen / Paschianikopf;2350;46.919;9.92319;35;2;3;0;0;6;6;yes;true;3
9651;2019-02-02 13:45:00;1;5;142;St. Gallen;1372;47.66549;14.55503;;5;2;0;0;0;0;none;true;1
9657;2019-02-07 14:40:00;1;6;89;Bad Gastein, Hörkar;2120;47.06026;13.14199;35;7;2;0;0;3;3;yes;true;2
9660;2019-02-02 07:00:00;26;71;242;Plai;1200;48.66617;23.1978;;2;3;0;0;0;0;none;true;1
9662;2019-02-03 06:00:00;26;71;242;Plai;1100;48.65977;23.19497;;5;3;0;0;0;0;none;true;1
9661;2019-02-02 06:00:00;26;71;242;Plai;1050;48.66451;23.19368;;8;3;0;0;0;0;none;true;1
9663;2019-02-03 06:00:00;26;71;242;Velykyi Verkh;1100;48.64809;23.24475;;5;3;0;0;0;0;none;true;1
9666;2019-02-02 12:00:00;2;9;18;Meniggrat;1760;46.59816;7.48249;;1;;0;1;0;1;yes;true;1
9667;2019-02-04 12:00:00;2;9;18;Les Millets;1800;46.50449;7.08902;;7;;0;1;0;1;yes;true;1
9668;2019-02-05 12:00:00;2;9;18;Niesen;2200;46.64395;7.64396;;6;;0;1;0;1;yes;true;2
9669;2019-02-10 12:33:00;1;5;145;Große Rübe;1990;47.45349;14.41395;38;5;2;0;0;0;0;none;true;1
9670;2019-02-10 08:00:00;1;5;145;Stein am Mandl Seeleiten ;1950;47.48923;14.36743;35;4;2;0;0;0;0;none;true;1
9671;2019-02-10 00:00:00;1;5;149;Türnach_Salzatal;690;47.66276;15.15418;;4;2;0;0;0;0;none;true;1
9729;2019-03-21 10:15:00;1;1;158;Krinnenspitze;1750;47.47372;10.59282;35;2;1;0;0;0;0;yes;true;2
9678;2019-01-31 10:00:00;1;1;158;Krinnenspitze;1960;47.47361;10.58445;37;6;3;0;0;1;1;yes;true;1
9675;2019-01-25 11:44:00;1;1;177;Seiter Kar;2555;46.9125;10.94583;32;4;2;0;0;1;1;yes;true;1
9676;2019-01-27 10:18:00;1;1;180;Grinbergkar;2470;47.12917;11.77617;32;1;3;0;0;0;0;yes;true;1
9681;2019-02-01 08:11:00;1;1;172;Mühlbachl, B182;990;47.17489;11.42011;35;2;2;0;0;1;1;yes;true;2
9682;2019-02-02 13:59:00;1;1;174;Geolsalm;1960;47.32084;11.78929;35;3;3;;;;;unknown;true;1
9683;2019-02-02 13:59:00;1;1;174;Skigebiet Hochfügen;2335;47.32084;11.78929;35;1;3;0;0;2;2;yes;true;1
9685;2019-02-03 12:00:00;1;1;173;Hillpoldspitze;2555;47.19881;11.66541;37;8;3;0;0;2;2;yes;true;1
9686;2019-02-03 13:55:00;1;1;159;Thanellerkarlift;1620;47.42016;10.73495;35;4;3;0;0;11;11;yes;true;1
9687;2019-02-04 12:08:00;1;1;183;Skigebiet Matrei-Kals;2300;46.99594;12.59999;45;2;4;0;0;1;1;yes;true;1
9690;2019-02-04 15:03:00;1;1;172;Pfeilspitze;2370;47.10258;11.39038;37;6;3;0;0;0;0;yes;true;1
9691;2019-02-06 11:40:00;1;1;172;Schlicker Seespitze;2700;47.14634;11.27298;40;2;2;1;0;0;1;yes;true;1
9764;2019-02-10 12:08:00;1;1;174;Wetterkreuzspitze;2060;47.2768;11.80998;35;2;2;0;0;0;0;yes;true;2
9630;2019-01-27 15:00:00;1;8;122;Rax/Kleinau;1550;47.71742;15.77158;35;3;3;;;;;unknown;true;4
9696;2019-02-16 11:15:00;1;1;185;Tschadinhorn;2965;46.99152;12.70851;43;6;2;2;0;2;4;yes;true;1
9698;2019-02-16 12:19:00;1;2;82;Schoppernau / Rodelbahn Neuhornbach;1185;47.31428;10.04553;;6;2;0;0;0;0;none;true;3
9699;2019-02-10 12:05:00;1;2;83;SG Lech a. A. / Nähe Madloch - freier Schiraum;2400;47.17583;10.11869;35;2;2;1;0;1;2;yes;true;4
9656;2019-02-04 13:56:00;1;2;84;"SG Stuben / Albona; freier Schiraum unterhalb Albonabahn II";1903;47.13173;10.17874;45;1;3;0;0;3;3;yes;true;5
9697;2019-02-04 11:10:00;1;2;83;SG Zürs am Arlberg / freier Schiraum;2100;47.15238;10.17387;;8;3;0;0;2;2;yes;true;4
9700;2019-02-17 13:30:00;1;2;81;Gemeinde Damüls / L190 - Faschinastraße;1400;47.28642;9.91352;;4;2;0;0;0;0;none;true;2
9701;2019-02-16 14:16:00;1;2;83;Omeshorn Osthang / Lech am Arlberg;2450;47.1876;10.13094;45;4;2;0;0;0;0;none;true;3
9703;2019-02-17 12:00:00;2;9;18;Märe;1950;46.67204;7.37238;;8;;0;1;0;1;yes;true;1
9704;2019-02-19 10:50:00;1;6;87;Vierrinnen, Hochkönig;2230;47.42244;13.12707;45;4;2;2;0;0;2;yes;true;14
9705;2019-02-19 14:15:00;2;9;18;Plaine Morte;2730;46.35761;7.49516;;4;2;3;1;0;4;unknown;true;1
9707;2019-02-22 11:11:00;12;38;58;Mala Stud. dolina, Phinova Kopa;2050;49.18959;20.19527;35;4;2;0;1;0;1;yes;true;1
9708;2019-02-26 00:00:00;1;5;142;Bosruck, Igelsfeldalm;1700;47.6203;14.34715;40;4;2;0;0;0;0;none;true;2
9710;2019-03-03 13:54:00;1;2;85;Tschagguns Drei Türme-Sporaplatte;2600;47.025;9.81241;;2;2;0;0;2;2;yes;true;3
9728;2019-03-20 12:45:00;1;7;253;Gosau;2000;47.51963;13.4872;;3;2;1;0;0;1;yes;true;1
9711;2019-03-04 13:15:00;1;6;89;Weissenbach, Grünsee;1900;47.15205;12.62329;40;2;2;0;0;1;1;yes;true;2
9712;2019-02-14 10:44:00;1;1;163;Geiselhorn;1340;47.53633;12.61633;37;6;2;0;0;0;0;yes;true;1
9713;2019-02-23 14:50:00;4;17;20;Schützensteig, Ochsenälpeleskopf;1280;47.52813;10.83698;36;3;2;0;2;3;5;yes;true;1
9720;2019-03-12 13:46:00;1;1;170;Skigebiet Serfaus;1860;47.19282;47.19282;30;4;3;0;0;0;0;yes;true;3
9724;2019-03-16 10:15:00;1;1;174;Skigebiet Hochzillertal;2060;47.25803;11.83613;37;2;3;0;0;0;0;yes;true;1
9717;2019-03-16 13:20:00;1;6;87;Napf, Tennengebirge;1900;47.48871;13.29389;40;5;3;0;0;4;4;yes;true;3
9718;2019-03-17 14:45:00;1;6;89;Bad Fusch;2550;47.1761;12.8528;;4;3;0;0;1;1;yes;true;2
9732;2019-03-24 09:20:00;2;9;18;Malaluy;2280;46.03464;7.07056;;3;2;1;1;2;4;yes;true;1
9731;2019-03-23 13:00:00;1;8;122;Rax, Ottohaus, Törlweg;1630;47.71263;15.76441;45;4;2;1;1;0;2;yes;true;7
9719;2019-03-15 12:00:00;2;9;18;Turtmanntal;1900;46.2407;7.70735;;3;;0;1;0;1;unknown;true;1
