incident_id;datum;country_id;region_id;subregion_id;ort;elevation;latitude;longitude;incline;aspect_id;danger_id;n_injured;n_dead;n_uninjured;involved_sum;involved;valid_time;revision;region_name;involved_id;___id;___s
6849;1996-02-19 00:00:00;1;1;165;Hahnenkamm - Höfener Alm;1850;47.270011;10.535011;;1;;0;0;;;yes;true;1;Tirol;0;T000002R000110;true
6850;1996-02-19 00:00:00;1;1;165;Rastkopf - ;;47.270012;10.535012;45;1;;0;0;;;yes;true;1;Tirol;0;T000002R000111;true
6851;1996-02-23 00:00:00;1;1;175;Brechhorn - Spertental;1900;47.390004;12.240004;;2;;0;0;;;yes;true;1;Tirol;0;T000002R000112;true
6852;1996-02-24 00:00:00;1;1;172;Hintere Karlesspitze - Kühtai;;47.115013;11.005013;;;;0;0;;;yes;true;1;Tirol;0;T000002R000113;true
6853;1996-02-25 00:00:00;1;1;172;Innerberger Felderkogel - Gipfelregion;2800;47.115014;11.005014;;3;;0;0;;;yes;true;1;Tirol;0;T000002R000114;true
6854;1996-03-02 00:00:00;1;1;172;Zwölferköpfl - Ochsengarten;2400;47.115015;11.005015;30;1;3;1;0;;;yes;true;1;Tirol;2001;T000002R000115;true
6855;1996-03-05 00:00:00;1;1;176;Mesnerhöhe - Richtung Roßkarlacke;2000;47.402685;12.512058;35;8;2;0;1;;;yes;true;1;Tirol;30001;T000002R000116;true
6856;1996-03-06 00:00:00;1;1;175;Schwarzkogel - ;;47.390005;12.240005;;2;;0;0;;;yes;true;1;Tirol;0;T000002R000117;true
6857;1996-03-08 00:00:00;1;1;175;Isskogel - Richtberg - ;2240;47.235221;11.987922;45;2;3;0;1;;;yes;true;1;Tirol;30001;T000002R000118;true
6858;1996-03-09 00:00:00;1;1;176;Kitzbühler Horn - Raintal;1590;47.468611;12.443206;40;2;3;0;1;;;yes;true;1;Tirol;30001;T000002R000119;true
6859;1996-03-17 00:00:00;1;1;175;Spieleck-Kogel - ;;47.390006;12.240006;;1;;0;0;;;yes;true;1;Tirol;0;T000002R000120;true
6860;1996-03-24 00:00:00;1;1;165;Geierköpfe - Ammerwald;2060;47.270013;10.535013;;;3;1;0;;;yes;true;1;Tirol;2001;T000002R000121;true
6861;1996-03-24 00:00:00;1;1;180;Hintertuxere Gletscher - Lärmstange;;47.105006;11.810006;;;;0;0;;;yes;true;1;Tirol;0;T000002R000122;true
6862;1996-03-25 00:00:00;1;1;177;Ötztaler Gletscherstraße - Gebiet Rettenbachalm;2160;46.930012;10.985012;;;3;8;0;;;yes;true;1;Tirol;2008;T000002R000123;true
6863;1996-03-26 00:00:00;1;1;177;Gaislachkogel - Gratl;2480;46.953687;10.972948;45;;3;0;1;;;yes;true;1;Tirol;30001;T000002R000124;true
6864;1996-03-30 00:00:00;1;1;172;Staumauer Finstertal - Kühtai;2300;47.199395;11.021518;45;1;3;0;1;;;yes;true;1;Tirol;30001;T000002R000125;true
6865;1996-04-03 00:00:00;1;1;172;Murkarspitze - ;3000;47.0259;11.036264;40;2;3;0;3;;;yes;true;1;Tirol;30003;T000002R000126;true
6866;1996-04-05 00:00:00;1;1;175;Hahnenkamm - Steinberkogel;;47.390007;12.240007;;8;;0;0;;;yes;true;1;Tirol;0;T000002R000127;true
6867;1996-04-05 00:00:00;1;1;164;Vallugaspitze - ;2700;47.159558;10.212357;35;8;3;0;1;;;yes;true;1;Tirol;30001;T000002R000128;true
6868;1996-04-06 00:00:00;1;1;160;Reitherspitze - Westflanke;2300;47.395006;11.260006;40;7;3;1;0;;;yes;true;1;Tirol;2001;T000002R000129;true
6869;1996-04-09 00:00:00;1;1;172;Wildkopf - Podsdammer Hütte;2570;47.115016;11.005016;;8;3;2;0;;;yes;true;1;Tirol;2002;T000002R000130;true
6870;1996-04-12 00:00:00;1;1;177;Innere Schwarze Schneid - Bereich Karlelskogel;3200;46.930013;10.985013;40;2;3;1;0;;;yes;true;1;Tirol;2001;T000002R000131;true
6871;1996-04-14 00:00:00;1;1;177;Hinterer Brunnkogel - Pitztaler Gletscher;3400;46.930014;10.985014;35;;;0;0;;;yes;true;1;Tirol;0;T000002R000132;true
6872;1996-04-14 00:00:00;1;1;180;Kleiner Kaserer - Hintertux;3000;47.105007;11.810007;;1;;0;0;;;yes;true;1;Tirol;0;T000002R000133;true
6873;1996-04-14 00:00:00;1;1;172;Wetterkreuz - Wörgetal / Kühtai;;47.115017;11.005017;;;;0;0;;;yes;true;1;Tirol;0;T000002R000134;true
6874;1996-04-14 00:00:00;1;1;172;Wörgetalsattel - ;2500;47.115018;11.005018;35;1;3;2;0;;;yes;true;1;Tirol;2002;T000002R000135;true
6875;1996-04-16 00:00:00;1;1;172;Schöntalspitze - ;3008;47.115019;11.005019;38;8;;0;0;;;yes;true;1;Tirol;0;T000002R000136;true
6876;1996-04-21 00:00:00;2;9;18;Greitspitze - Höllenkar;;46.995011;10.385011;;;;0;0;;;none;true;1;Schweiz-Suisse-Svizzera-Svizra;0;T000002R000137;true
6877;1996-04-21 00:00:00;2;9;18;Pitz Rots - ;3097;46.995012;10.385012;30;8;;0;0;;;yes;true;1;Schweiz-Suisse-Svizzera-Svizra;0;T000002R000138;true
6878;1996-04-22 00:00:00;2;9;18;Östl. Knotenspitze - Ülesgrat/ Franz-Senn-Hüte;2540;46.995013;10.385013;40;8;;0;0;;;yes;true;1;Schweiz-Suisse-Svizzera-Svizra;0;T000002R000139;true
6879;1996-05-04 00:00:00;1;1;177;Daunferner - ;3160;46.930015;10.985015;35;2;;0;0;;;yes;true;1;Tirol;0;T000002R000140;true
6881;1996-10-05 00:00:00;1;1;177;Innere Schwarze Schneid - Rettenbachferner;3200;46.930017;10.985017;37;1;;0;0;;;yes;true;1;Tirol;0;T000002R000141;true
6882;1996-10-25 00:00:00;1;1;177;Hinterer Brunnenkogel - Pitztaler Gletscher;3100;46.930018;10.985018;50;2;;0;0;;;none;true;1;Tirol;0;T000002R000142;true
6883;1996-11-18 00:00:00;1;1;177;Gaislachkogel - Gratlift;3058;46.930019;10.985019;42;8;;0;0;;;yes;true;1;Tirol;0;T000002R000143;true
6884;1996-11-18 00:00:00;1;1;177;Vorderer Brunnenkogel - Pitztaler Schigebiet;3200;46.93002;10.98502;40;2;;0;0;;;yes;true;1;Tirol;0;T000002R000144;true
6885;1996-11-19 00:00:00;1;1;179;Wilde Grube - Stubaier Gletscher;2470;47.004181;11.128255;45;8;;0;1;;;yes;true;1;Tirol;30001;T000002R000145;true
6886;1996-11-30 00:00:00;1;1;180;Tuxerjochhaus - Hintertux;2400;47.105008;11.810008;40;3;;1;0;;;yes;true;1;Tirol;2001;T000002R000146;true
6887;1996-12-05 00:00:00;2;9;18;Höllenspitze - Skigebiet Ischgl;2700;46.995014;10.385014;30;2;3;1;0;;;yes;true;1;Schweiz-Suisse-Svizzera-Svizra;2001;T000002R000147;true
6888;1996-12-28 00:00:00;1;1;172;Gaißkogel - Haggen;2700;47.11502;11.00502;40;2;;0;0;;;yes;true;1;Tirol;0;T000002R000148;true
6889;1997-01-06 00:00:00;1;1;173;Roßlaufspitze - Tuxer Voralpen;2248;47.235008;11.645008;35;2;2;1;0;;;yes;true;1;Tirol;2001;T000002R000149;true
6890;1997-01-11 00:00:00;1;1;186;Schustertal - ;2510;46.689852;12.455503;40;2;2;0;1;;;yes;true;1;Tirol;30001;T000002R000150;true
6891;1997-02-08 00:00:00;1;1;165;Bereich Albona - ;2000;47.270014;10.535014;40;2;;0;0;;;none;true;1;Tirol;0;T000002R000151;true
6892;1997-02-16 00:00:00;1;1;172;Drei Seen Bahn - Kühtai;2260;47.115021;11.005021;35;8;;0;0;;;yes;true;1;Tirol;0;T000002R000152;true
6893;1997-02-16 00:00:00;1;1;165;Gampberg - Rendl;2350;47.270015;10.535015;35;2;;0;0;;;none;true;1;Tirol;0;T000002R000153;true
6894;1997-02-17 00:00:00;1;1;177;Gaislachkogel - Heidebahn;2500;46.944519;10.982618;45;3;3;0;1;;;yes;true;1;Tirol;30001;T000002R000154;true
6895;1997-02-18 00:00:00;1;1;158;Luxnacher Sattel - ;2039;47.31565;10.451125;36;2;3;0;4;;;yes;true;1;Tirol;30004;T000002R000155;true
6896;1997-02-19 00:00:00;1;1;172;Gebiet Franz Senn Hütte - Sommerwand;2200;47.115022;11.005022;40;8;;0;0;;;yes;true;1;Tirol;0;T000002R000156;true
6897;1997-02-19 00:00:00;1;1;165;Hinteres Rendlgebiet - ;;47.270016;10.535016;40;2;;0;0;;;none;true;1;Tirol;0;T000002R000157;true
6898;1997-02-19 00:00:00;1;1;177;Riffelseegebiet - Pitztaler Gletscher;2290;46.930021;10.985021;35;3;;0;0;;;yes;true;1;Tirol;0;T000002R000158;true
6899;1997-02-21 00:00:00;1;1;167;Albonagrat - Maroital;2100;47.11431;10.173855;45;2;3;1;1;;;yes;true;1;Tirol;30001;T000002R000159;true
6900;1997-02-21 00:00:00;1;1;177;Gaislachkogel Bergstation - Sölden;3000;46.930022;10.985022;40;3;3;1;0;;;yes;true;1;Tirol;2001;T000002R000160;true
6901;1997-02-22 00:00:00;1;1;177;Unterh. der Gaislachk.-Bergstation - Stabelebahn;2400;46.930023;10.985023;40;2;;0;0;;;yes;true;1;Tirol;0;T000002R000161;true
6902;1997-02-23 00:00:00;1;1;175;Gamskopf - ;;47.390008;12.240008;35;3;;0;0;;;yes;true;1;Tirol;0;T000002R000162;true
6903;1997-02-23 00:00:00;1;1;181;Lappachalm - ;;47.025004;12.430004;35;2;;0;0;;;yes;true;1;Tirol;0;T000002R000163;true
6904;1997-02-23 00:00:00;1;1;172;Neunerkopf - Finstertal/Kühtai;2380;47.115023;11.005023;30;7;;0;0;;;yes;true;1;Tirol;0;T000002R000164;true
6905;1997-02-24 00:00:00;1;1;165;Gampberg - Rendlgebiet;;47.270017;10.535017;42;2;;0;0;;;yes;true;1;Tirol;0;T000002R000165;true
6979;1999-02-11 00:00:00;1;1;165;Gampberg - Freier Schiraum;1900;47.270022;10.535022;40;8;;0;0;;;yes;true;1;Tirol;0;T000002R000166;true
6906;1997-02-26 00:00:00;1;1;169;Jamtalferner - Südl. der Jamtalhütte;2160;46.875724;10.166585;40;8;3;0;1;;;yes;true;1;Tirol;30001;T000002R000167;true
6981;1999-02-11 00:00:00;1;1;177;Venter Landstraße bei Bodenegg - ;;46.930048;10.985048;;;;0;0;;;none;true;1;Tirol;0;T000002R000168;true
6907;1997-02-28 00:00:00;1;1;176;Gaisbergsattel - ;1700;47.426117;12.470447;35;2;3;0;1;;;yes;true;1;Tirol;30001;T000002R000169;true
6908;1997-02-28 00:00:00;1;1;180;Schöberspitzen - Wildlahnertal;2500;47.080146;11.619433;35;2;3;1;1;;;yes;true;1;Tirol;30001;T000002R000170;true
6909;1997-03-02 00:00:00;1;1;173;Glungezer - Frauental;2450;47.235009;11.645009;35;8;;0;0;;;yes;true;1;Tirol;0;T000002R000171;true
6910;1997-03-03 00:00:00;1;1;175;Nordseite des Schatzbergs - ;;47.390009;12.240009;30;1;;0;0;;;none;true;1;Tirol;0;T000002R000172;true
6911;1997-03-08 00:00:00;1;1;177;Unterh. Breslauerhütte - Vent;2750;46.930024;10.985024;45;4;;0;0;;;yes;true;1;Tirol;0;T000002R000173;true
6912;1997-03-09 00:00:00;1;1;180;Wildlahnergrat - Olperergebiet;;47.105009;11.810009;35;6;;0;0;;;none;true;1;Tirol;0;T000002R000174;true
6913;1997-03-11 00:00:00;1;1;177;Rote Karle - Gaislachkogel;2300;46.930025;10.985025;45;2;2;1;0;;;yes;true;1;Tirol;2001;T000002R000175;true
6914;1997-03-23 00:00:00;1;1;175;Wiedersberger Horn - Hornrinne;2127;47.361468;11.922298;40;2;2;0;1;;;yes;true;1;Tirol;30001;T000002R000176;true
6915;1997-03-24 00:00:00;1;1;161;Reitherspitze - Bereich Reitherkar;2180;47.327585;11.235118;35;1;2;0;1;;;yes;true;1;Tirol;30001;T000002R000177;true
6916;1997-03-25 00:00:00;1;1;172;Rotgrubenspitze - Gipfelbereich;2900;47.115024;11.005024;45;3;3;2;0;;;yes;true;1;Tirol;2002;T000002R000178;true
6917;1997-03-26 00:00:00;1;1;173;Klammspitze - Wattener Lizum;2050;47.23501;11.64501;35;2;3;1;0;;;yes;true;1;Tirol;2001;T000002R000179;true
6918;1997-03-31 00:00:00;1;1;177;Gaislacher Rinne - Gaislachkogel;2950;46.930026;10.985026;42;2;;0;0;;;yes;true;1;Tirol;0;T000002R000180;true
6919;1997-04-01 00:00:00;2;9;18;Tirolerscharte - Jamtal;2900;46.995015;10.385015;40;3;;0;0;;;yes;true;1;Schweiz-Suisse-Svizzera-Svizra;0;T000002R000181;true
6920;1997-04-10 00:00:00;1;1;172;Marchreisenspitze - Axamer Lizum;2600;47.174555;11.309203;42;2;3;0;1;;;yes;true;1;Tirol;30001;T000002R000182;true
6921;1997-05-03 00:00:00;1;1;172;Gamskogel - Senderstal;2600;47.14385;11.260729;40;1;2;0;1;;;yes;true;1;Tirol;30001;T000002R000183;true
6922;1997-06-08 00:00:00;1;1;163;Steinerne Rinne - Wilder Kaiser;2800;47.560003;12.165003;50;1;;1;0;;;yes;true;1;Tirol;2001;T000002R000184;true
6923;1997-07-31 00:00:00;1;1;177;Watze Spitze - Pitztal ;3200;46.930027;10.985027;50;2;;1;0;;;yes;true;1;Tirol;2001;T000002R000185;true
6924;1997-10-18 00:00:00;1;1;163;Gruttenklamml - Wilder Kaiser;1600;47.560004;12.165004;42;3;;1;0;;;yes;true;1;Tirol;2001;T000002R000186;true
6925;1997-12-20 00:00:00;1;1;172;Kastengrat - Roter Kogel - Fotschertal;2170;47.115025;11.005025;33;2;3;1;0;;;yes;true;1;Tirol;2001;T000002R000187;true
6926;1997-12-21 00:00:00;1;1;177;Festkogel - Obergurgl;2880;46.930028;10.985028;40;8;;0;0;;;yes;true;1;Tirol;0;T000002R000188;true
6927;1997-12-25 00:00:00;1;1;173;Rippenspitze - Windbühel;2350;47.235011;11.645011;35;8;3;1;0;;;yes;true;1;Tirol;2001;T000002R000189;true
6928;1997-12-30 00:00:00;1;1;177;Wasserkar - Gaislachkogel;2980;46.941741;10.969702;40;3;3;0;1;;;yes;true;1;Tirol;30001;T000002R000190;true
6929;1998-01-01 00:00:00;1;1;173;Schafseitenspitze - ;2525;47.103552;11.554925;38;1;2;0;1;;;yes;true;1;Tirol;30001;T000002R000191;true
6930;1998-01-24 00:00:00;2;9;18;Minigolfanlage - Ischgl;1377;46.995016;10.385016;40;3;;1;0;;;yes;true;1;Schweiz-Suisse-Svizzera-Svizra;2001;T000002R000192;true
6931;1998-02-16 00:00:00;1;1;177;Taschachalm - Riffelsee Schigebiet;1730;46.930029;10.985029;;3;;0;0;;;none;true;1;Tirol;0;T000002R000193;true
6932;1998-03-04 00:00:00;1;1;172;Ambergerhütte - ;;47.115026;11.005026;;;;0;0;;;yes;true;1;Tirol;0;T000002R000194;true
6933;1998-03-18 00:00:00;1;1;177;Hinterer Brunnenkogel - Pitztaler Gletscher;3200;46.93003;10.98503;;;;0;0;;;yes;true;1;Tirol;0;T000002R000195;true
6934;1998-03-19 00:00:00;1;1;183;Ködnitztal - Nähe Stüdlhütte;2700;47.053638;12.684532;40;6;3;0;2;;;yes;true;1;Tirol;30002;T000002R000196;true
6935;1998-03-21 00:00:00;1;1;160;Seegrube - Diretissima;2200;47.395007;11.260007;50;6;;0;0;;;yes;true;1;Tirol;0;T000002R000197;true
6936;1998-03-22 00:00:00;1;1;177;Gaislachkogel - Rettenbachtal;2280;46.930031;10.985031;37;1;;0;0;;;yes;true;1;Tirol;0;T000002R000198;true
6937;1998-03-24 00:00:00;1;1;177;Nörderscharte - Kaunertaler Gletscher;2620;46.930032;10.985032;38;1;3;1;0;;;yes;true;1;Tirol;2001;T000002R000199;true
6938;1998-03-25 00:00:00;3;10;191;Wildseespitze - Grießbergalm;2670;46.993121;11.570317;42;6;3;0;1;;;yes;true;1;Südtirol / Alto Adige;30001;T000002R000200;true
6939;1998-03-27 00:00:00;1;1;177;Hundskopf - Gaislachkogel;2570;46.930033;10.985033;37;3;;0;0;;;yes;true;1;Tirol;0;T000002R000201;true
6940;1998-03-29 00:00:00;1;1;177;Gurgler Heide - Obergurgl;2200;46.930034;10.985034;;8;;0;0;;;yes;true;1;Tirol;0;T000002R000202;true
6941;1998-04-03 00:00:00;1;1;177;Rettenbachtal - ;;46.930035;10.985035;;;;0;0;;;none;true;1;Tirol;0;T000002R000203;true
6942;1998-04-07 00:00:00;1;1;177;Glockturm - Krummgampental/ Kaunert. Gletsch.;3100;46.930036;10.985036;30;6;2;1;0;;;yes;true;1;Tirol;2001;T000002R000204;true
6943;1998-04-08 00:00:00;1;1;177;Rotmoosferner - Bereich der Brüche / Obergurgl;2700;46.930037;10.985037;;8;;0;0;;;none;true;1;Tirol;0;T000002R000205;true
6944;1998-04-10 00:00:00;1;1;177;Stubaier Gletscher - Schiroute Nr. 14;2400;46.930038;10.985038;40;1;2;1;0;;;yes;true;1;Tirol;2001;T000002R000206;true
6945;1998-04-26 00:00:00;1;1;163;Ellmauer Tor - Unterhalb Bügeleisen;2150;47.560005;12.165005;50;3;3;1;0;;;yes;true;1;Tirol;2001;T000002R000207;true
6946;1998-04-30 00:00:00;1;1;177;Stubaier Gletscher - Beim 4-er Sessellift;;46.930039;10.985039;;;;0;0;;;yes;true;1;Tirol;0;T000002R000208;true
6947;1998-04-30 00:00:00;1;1;177;Stubaier Gletscher - Rotadl (ehem. Piste Eisnase);2930;46.93004;10.98504;42;1;4;1;0;;;yes;true;1;Tirol;2001;T000002R000209;true
6948;1998-05-01 00:00:00;1;1;177;Weisseespitze - Münchnerabfahrt;2940;46.930041;10.985041;38;1;3;1;0;;;yes;true;1;Tirol;2001;T000002R000210;true
6949;1998-10-07 00:00:00;1;1;177;Seiterjöchl-Lift / Querfahrt - Rettenbachferner;2400;46.932247;10.938832;;;;2;2;;;yes;true;1;Tirol;30002;T000002R000211;true
6950;1998-11-28 00:00:00;2;9;18;Palinkopf - Gamsgarten / Schigebiet Ischgl;;46.995017;10.385017;;;;0;0;;;yes;true;1;Schweiz-Suisse-Svizzera-Svizra;0;T000002R000212;true
6951;1998-12-08 00:00:00;1;1;165;Bereich St. Anton - ;;47.270018;10.535018;;;;0;0;;;none;true;1;Tirol;0;T000002R000213;true
6952;1998-12-08 00:00:00;1;1;165;Grähntal - Schigebiet Grubigstein;;47.270019;10.535019;45;3;4;1;0;;;yes;true;1;Tirol;2001;T000002R000214;true
6953;1998-12-08 00:00:00;1;1;175;Niedere Fleckalm - ;1380;47.39001;12.24001;;2;;0;0;;;yes;true;1;Tirol;0;T000002R000215;true
6954;1998-12-08 00:00:00;1;1;160;Nordkette - Diretissima;2200;47.395008;11.260008;40;5;4;1;0;;;yes;true;1;Tirol;2001;T000002R000216;true
6996;1999-02-22 00:00:00;1;1;172;Brückenlawine - Gleirschtal;;47.115034;11.005034;;;;0;0;;;none;true;1;Tirol;0;T000002R000217;true
6955;1998-12-09 00:00:00;1;1;165;Maroital - Albonagrat;;47.27002;10.53502;35;4;;0;0;;;yes;true;1;Tirol;0;T000002R000218;true
6956;1998-12-12 00:00:00;2;9;18;Greitspitze - ;;46.995018;10.385018;;;;0;0;;;yes;true;1;Schweiz-Suisse-Svizzera-Svizra;0;T000002R000219;true
6957;1998-12-12 00:00:00;1;1;177;Hohe Mut - Obergurgl;;46.930042;10.985042;;;;0;0;;;none;true;1;Tirol;0;T000002R000220;true
6958;1998-12-12 00:00:00;1;1;163;Pinzgerbrücke - ;;47.560006;12.165006;;;;0;0;;;none;true;1;Tirol;0;T000002R000221;true
6959;1998-12-13 00:00:00;1;1;173;Schafkopflift - Bergstation - Horbergtal - Kasbach;2200;47.235012;11.645012;;;;0;0;;;yes;true;1;Tirol;0;T000002R000222;true
6960;1998-12-13 00:00:00;1;1;160;Taubental - Nordkette;;47.395009;11.260009;;;;0;0;;;none;true;1;Tirol;0;T000002R000223;true
6961;1998-12-15 00:00:00;2;9;18;Fiss-Nordseite - Zwölferbahn;;46.995019;10.385019;;2;3;1;0;;;yes;true;1;Schweiz-Suisse-Svizzera-Svizra;2001;T000002R000224;true
6962;1998-12-15 00:00:00;1;1;181;Hochgasser - Grünsee-Hütte;2300;47.129744;12.518684;;;3;0;1;;;yes;true;1;Tirol;30001;T000002R000225;true
6963;1999-01-02 00:00:00;1;1;180;Gammerspitze - Gipfelregion;2534;47.055544;11.575637;;2;3;0;1;;;yes;true;1;Tirol;30001;T000002R000226;true
6964;1999-01-04 00:00:00;1;1;177;Stubaier Gletscher - Schlepplift Fernau I;2540;46.930043;10.985043;;2;;0;0;;;yes;true;1;Tirol;0;T000002R000227;true
6965;1999-01-12 00:00:00;1;1;173;Lizumer Reckner - Westl. Junsjoch - Watterner Lizum;2400;47.235013;11.645013;;1;3;1;0;;;yes;true;1;Tirol;2001;T000002R000228;true
6966;1999-01-16 00:00:00;1;1;172;Verborgen-Berg-Ferner - Wildes Hinterbergl;2500;47.115027;11.005027;35;2;3;1;0;;;yes;true;1;Tirol;2001;T000002R000229;true
6967;1999-01-18 00:00:00;1;1;177;Gaislachkogelrinne - Sölden;2950;46.930044;10.985044;40;;3;1;0;;;yes;true;1;Tirol;2001;T000002R000230;true
6969;1999-01-31 00:00:00;1;1;165;Moostal - Rossfallalpe;2200;47.270021;10.535021;40;7;4;2;0;;;yes;true;1;Tirol;2002;T000002R000231;true
6968;1999-01-31 00:00:00;1;1;175;Frauenstein/ Steinbergkogel - Variante Blaufeld;1650;47.390012;12.240012;41;2;4;1;0;;;yes;true;1;Tirol;2001;T000002R000232;true
6970;1999-02-01 00:00:00;1;1;172;Sogen. Karl zw. Pleisen u. Axam. Kögele - ;2169;47.115028;11.005028;35;4;4;0;0;;;yes;true;1;Tirol;0;T000002R000233;true
6971;1999-02-02 00:00:00;1;1;175;Frauenstein/ Steinbergkogel - Variante Blaufeld;;47.390011;12.240011;45;2;;0;0;;;yes;true;1;Tirol;0;T000002R000234;true
6972;1999-02-05 00:00:00;1;1;163;Pinzgerbrücke - ;;47.560007;12.165007;;;;0;0;;;none;true;1;Tirol;0;T000002R000235;true
6973;1999-02-06 00:00:00;1;1;172;Mute - Finstertalersee / Kühtai;;47.115029;11.005029;;;;0;0;;;none;true;1;Tirol;0;T000002R000236;true
6974;1999-02-06 00:00:00;1;1;177;Rinne - Lawine - Mandarfen/ südlich der Riffelseebahn;;46.930045;10.985045;;;;0;0;;;none;true;1;Tirol;0;T000002R000237;true
6975;1999-02-07 00:00:00;1;1;160;Blauer Schrofen / Härmele-Hermannstal - Schigebiet Rosshütte;1800;47.39501;11.26001;;;;0;0;;;none;true;1;Tirol;0;T000002R000238;true
6976;1999-02-08 00:00:00;1;1;172;Spiegelener / Pleisen - Axamer Lizum;2000;47.11503;11.00503;;;;0;0;;;none;true;1;Tirol;0;T000002R000239;true
6977;1999-02-10 00:00:00;1;1;172;Dreiseenbahn - Kühtai;2400;47.115031;11.005031;;8;4;1;0;;;yes;true;1;Tirol;2001;T000002R000240;true
6978;1999-02-10 00:00:00;1;1;177;Südl. unterh. Mittelstat. Rosskarlift - Obergurgl;2280;46.930046;10.985046;;;;0;0;;;none;true;1;Tirol;0;T000002R000241;true
6980;1999-02-11 00:00:00;1;1;177;Kobler Bergwiesen - Spisser Landstraße;;46.930047;10.985047;;;;0;0;;;none;true;1;Tirol;0;T000002R000242;true
6983;1999-02-19 00:00:00;1;1;177;Wasserkar - Schigebiet Gaislachkogel;2900;46.930049;10.985049;;2;4;1;0;;;yes;true;1;Tirol;2001;T000002R000243;true
6984;1999-02-20 00:00:00;1;1;177;Gaislacher Kar - Venter Landstraße;;46.93005;10.98505;;;;0;0;;;yes;true;1;Tirol;0;T000002R000244;true
6985;1999-02-20 00:00:00;1;1;165;Hinterellenbogen - ;;47.270023;10.535023;;;;0;0;;;none;true;1;Tirol;0;T000002R000245;true
6986;1999-02-20 00:00:00;1;1;163;Öfen - Pillersee Landstraße;;47.560008;12.165008;;;4;4;0;;;yes;true;1;Tirol;2004;T000002R000246;true
6987;1999-02-21 00:00:00;1;1;177;Burgbachlawine - Zaunhof;;46.930051;10.985051;;;;0;0;;;none;true;1;Tirol;0;T000002R000247;true
6988;1999-02-21 00:00:00;1;1;165;Gehrener Berg - Gehren;;47.270024;10.535024;;;;0;0;;;none;true;1;Tirol;0;T000002R000248;true
6989;1999-02-21 00:00:00;1;1;172;Gottsgut - ;;47.115032;11.005032;;;;0;0;;;none;true;1;Tirol;0;T000002R000249;true
6990;1999-02-21 00:00:00;1;1;172;Grieslawine - Astlehen;;47.115033;11.005033;;;;0;0;;;none;true;1;Tirol;0;T000002R000250;true
6991;1999-02-21 00:00:00;1;1;177;Karbachlawine - Zaunhof;;46.930052;10.985052;;;;0;0;;;none;true;1;Tirol;0;T000002R000251;true
6992;1999-02-21 00:00:00;1;1;165;Klausbachlawine - ;;47.270025;10.535025;;;;0;0;;;none;true;1;Tirol;0;T000002R000252;true
6993;1999-02-21 00:00:00;1;1;177;Lahnbachlawine - Kaunertal;;46.930053;10.985053;;;;0;0;;;none;true;1;Tirol;0;T000002R000253;true
6994;1999-02-21 00:00:00;1;1;175;Wildschönauer Landstraße - Wörgler Berg;;47.390013;12.240013;;;;0;0;;;none;true;1;Tirol;0;T000002R000254;true
6995;1999-02-22 00:00:00;1;1;165;Bachfalllawine - ;;47.270026;10.535026;;;;0;0;;;none;true;1;Tirol;0;T000002R000255;true
6997;1999-02-22 00:00:00;1;1;165;Gattersbachlawine - ;;47.270027;10.535027;;;;0;0;;;none;true;1;Tirol;0;T000002R000256;true
6998;1999-02-22 00:00:00;1;1;172;Gemeindestraße nach Niederthai - ;;47.115035;11.005035;;;;0;0;;;none;true;1;Tirol;0;T000002R000257;true
6999;1999-02-22 00:00:00;1;1;172;Gleirschtal - ;;47.115036;11.005036;;;;0;0;;;none;true;1;Tirol;0;T000002R000258;true
7000;1999-02-22 00:00:00;1;1;172;Gottsgut - ;;47.115037;11.005037;;;;0;0;;;none;true;1;Tirol;0;T000002R000259;true
7001;1999-02-22 00:00:00;1;1;177;Inneres Lehnertal - Elfergebiet;;46.930054;10.985054;;;;0;0;;;none;true;1;Tirol;0;T000002R000260;true
7002;1999-02-22 00:00:00;1;1;172;Kreuzjoch - ;2200;47.115038;11.005038;;;;0;0;;;none;true;1;Tirol;0;T000002R000261;true
7003;1999-02-22 00:00:00;1;1;160;Lawinengalerie - Pertisauer Landstraße;;47.395011;11.260011;;;;0;0;;;none;true;1;Tirol;0;T000002R000262;true
7004;1999-02-22 00:00:00;1;1;172;Mutkogel - Gleirschtal;;47.115039;11.005039;;;;0;0;;;none;true;1;Tirol;0;T000002R000263;true
7005;1999-02-22 00:00:00;1;1;172;Nargetzer Berg - Juifenau;;47.11504;11.00504;;3;;0;0;;;none;true;1;Tirol;0;T000002R000264;true
7006;1999-02-22 00:00:00;2;9;18;Plansjoch - Siemeles Pleis - Gampenlift / Komperdell;;46.995021;10.385021;;;5;4;0;;;yes;true;1;Schweiz-Suisse-Svizzera-Svizra;2004;T000002R000265;true
7007;1999-02-22 00:00:00;1;1;165;Schneckenbachlawine - ;;47.270028;10.535028;;;;0;0;;;none;true;1;Tirol;0;T000002R000266;true
7008;1999-02-22 00:00:00;1;1;177;Söllberglawine - Wiese;;46.930055;10.985055;;;;0;0;;;none;true;1;Tirol;0;T000002R000267;true
7009;1999-02-22 00:00:00;1;1;165;Wannenlawine - ;;47.27003;10.53503;;;;0;0;;;none;true;1;Tirol;0;T000002R000268;true
7010;1999-02-23 00:00:00;2;9;18;Gstaldnertobel Lawine - Rotspitze in der Keil;;46.995022;10.385022;;;;0;0;;;none;true;1;Schweiz-Suisse-Svizzera-Svizra;0;T000002R000269;true
