DATUM,ZEIT,Lawinen_Art,GRNR,Volumen,Wetter,WIND_RCHTG,WIND_GSCHW,Temperatur,Schneehoehe,Neuschnee,Gefahr,Bemerkung,C
1995-03-21 00:00:00,1899-12-30 00:00:00,Schneebrettlawine trocken,34.0,mittel,Schneefall mäßig,NE,5.0,-12.0,180.0,5.0,2.0,,100.0
1995-03-21 00:00:00,1899-12-30 00:00:00,Schneebrettlawine trocken,39.0,mittel,Schneefall mäßig,NE,5.0,-12.0,180.0,5.0,2.0,,100.0
1995-03-26 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,7.0,mittel,Regen,SE,3.0,-3.0,174.0,5.0,2.0,,100.0
1995-03-30 00:00:00,1899-12-30 00:00:00,Schneebrettlawine trocken,11.0,mittel,Schneefall mäßig,,,-15.0,184.0,20.0,3.0,,100.0
1995-04-01 00:00:00,1899-12-30 00:00:00,Lockerschneelawine naß,43.0,mittel,Schneefall mäßig,NW,11.0,-6.0,193.0,10.0,34.0,,100.0
1995-04-01 00:00:00,1899-12-30 00:00:00,Lockerschneelawine naß,41.0,mittel,Schneefall mäßig,NW,11.0,-6.0,193.0,10.0,34.0,,100.0
1995-04-01 00:00:00,1899-12-30 00:00:00,Lockerschneelawine trocken,39.0,mittel,Schneefall mäßig,NW,11.0,-6.0,193.0,10.0,34.0,,100.0
1995-04-01 00:00:00,1899-12-30 00:00:00,Lockerschneelawine naß,20.0,mittel,Schneefall mäßig,NW,11.0,-6.0,193.0,10.0,34.0,,100.0
1995-04-01 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,25.0,groß,Schneefall mäßig,E,5.0,-1.0,230.0,40.0,4.0,,100.0
1995-04-01 00:00:00,1899-12-30 00:00:00,Lockerschneelawine trocken,39.0,mittel,Schneefall mäßig,NW,11.0,-6.0,193.0,10.0,34.0,,100.0
1995-04-02 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,11.0,groß,Schneefall mäßig,E,5.0,-1.0,230.0,40.0,4.0,,100.0
1995-04-02 00:00:00,1899-12-30 00:00:00,Lockerschneelawine naß,30.0,mittel,Schneefall mäßig,E,5.0,-1.0,230.0,40.0,4.0,,100.0
1995-04-02 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,15.0,groß,Schneefall mäßig,E,5.0,-1.0,230.0,40.0,4.0,,100.0
1995-04-02 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,27.0,groß,Schneefall mäßig,E,5.0,-1.0,230.0,40.0,4.0,,100.0
1995-04-02 00:00:00,1899-12-30 00:00:00,Lockerschneelawine naß,29.0,mittel,Schneefall mäßig,E,5.0,-1.0,230.0,40.0,4.0,,100.0
1995-04-02 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,23.0,mittel,Schneefall mäßig,E,5.0,-1.0,230.0,40.0,4.0,,100.0
1995-04-02 00:00:00,1899-12-30 00:00:00,Lockerschneelawine naß,32.0,mittel,Schneefall mäßig,E,5.0,-1.0,230.0,40.0,4.0,,100.0
1995-04-03 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,11.0,groß,wolkenlos,W,8.0,2.0,219.0,,3.0,,100.0
1995-04-03 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,19.0,mittel,wolkenlos,W,8.0,2.0,219.0,,3.0,,100.0
1995-04-03 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,15.0,groß,wolkenlos,W,8.0,2.0,219.0,,3.0,,100.0
1995-04-03 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,21.0,mittel,wolkenlos,W,8.0,2.0,219.0,,3.0,,100.0
1995-04-03 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,25.0,groß,wolkenlos,W,8.0,2.0,219.0,,3.0,,100.0
1995-04-04 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,11.0,mittel,wolkenlos,SW,5.0,4.0,206.0,,3.0,,100.0
1995-04-04 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,19.0,mittel,wolkenlos,SW,5.0,4.0,206.0,,3.0,,100.0
1995-04-04 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,29.0,mittel,wolkenlos,SW,5.0,4.0,206.0,,3.0,,100.0
1995-04-05 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,7.0,mittel,bewölkt,W,8.0,5.0,195.0,0.0,3.0,,100.0
1995-04-05 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,4.0,mittel,bewölkt,W,8.0,5.0,195.0,,3.0,,100.0
1995-04-07 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,16.0,mittel,wolkenlos,W,5.0,1.0,191.0,7.0,3.0,,100.0
1995-04-07 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,19.0,mittel,wolkenlos,W,5.0,1.0,191.0,7.0,3.0,,100.0
1995-04-07 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,15.0,mittel,wolkenlos,W,5.0,1.0,191.0,7.0,3.0,,100.0
1995-04-07 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,27.0,mittel,wolkenlos,W,8.0,1.0,191.0,7.0,3.0,,100.0
1995-04-07 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,21.0,mittel,wolkenlos,W,5.0,1.0,191.0,7.0,3.0,,100.0
1995-04-07 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,23.0,mittel,wolkenlos,W,5.0,1.0,191.0,7.0,3.0,,100.0
1995-04-12 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,15.0,groß,Schneefall mäßig,N,1.0,-5.0,228.0,23.0,3.0,,100.0
1995-04-19 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,27.0,mittel,wolkenlos,S,3.0,-1.0,218.0,,3.0,,100.0
1995-04-19 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,29.0,mittel,wolkenlos,S,3.0,-1.0,218.0,,3.0,,100.0
1995-04-22 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,33.0,mittel,wolkenlos,S,15.0,5.0,197.0,,3.0,,100.0
1995-04-22 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,39.0,mittel,wolkenlos,S,15.0,5.0,197.0,,3.0,,100.0
1995-04-22 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,39.0,mittel,wolkenlos,S,15.0,5.0,197.0,,3.0,,100.0
1995-04-23 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,30.0,mittel,Föhn,NE,3.0,5.0,185.0,,3.0,,100.0
1995-04-23 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,33.0,mittel,Föhn,NE,3.0,5.0,185.0,,3.0,,100.0
1995-04-25 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,24.0,mittel,Nebel,S,5.0,1.0,172.0,,23.0,,100.0
1995-04-28 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,21.0,mittel,wolkenlos,NW,1.0,-3.0,227.0,7.0,3.0,,100.0
1995-04-29 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,15.0,groß,wolkenlos,S,1.0,,171.0,,2.0,,100.0
1995-04-29 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,25.0,groß,wolkenlos,S,1.0,,171.0,0.0,2.0,,100.0
1995-05-07 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,19.0,mittel,bewölkt,SE,1.0,5.0,141.0,,2.0,,100.0
1995-05-07 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,33.0,mittel,bewölkt,SE,1.0,5.0,141.0,,2.0,,100.0
1995-05-07 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,25.0,mittel,bewölkt,SE,1.0,5.0,141.0,,2.0,,100.0
1995-05-15 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,6.0,mittel,bewölkt,,,-6.0,139.0,5.0,2.0,,100.0
1995-05-15 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,15.0,mittel,bewölkt,,,-6.0,139.0,5.0,2.0,,100.0
1995-05-15 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,27.0,mittel,bewölkt,,,-6.0,139.0,5.0,2.0,,100.0
1995-05-15 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,25.0,mittel,bewölkt,,0.0,-6.0,139.0,5.0,2.0,,100.0
1995-06-26 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,19.0,mittel,,,,,,,,,100.0
1996-02-28 00:00:00,1899-12-30 16:00:00,Schneebrettlawine trocken,2.0,,wolkenlos,süd,3.0,-6.0,82.0,,2.0,,100.0
1996-03-07 00:00:00,,,4.0,,,,,,,,,,100.0
1996-03-12 00:00:00,,,20.0,,,,,,,,,,100.0
1996-11-22 00:00:00,1899-12-30 00:00:00,Schneebrettlawine trocken,20.0,mittel,Nebel,S,4.0,-9.0,80.0,6.0,3.0,,100.0
1996-11-27 00:00:00,,Lockerschneelawine trocken,100.0,,,,,,,,,,100.0
1996-12-03 00:00:00,,Staublawine,15.0,gross,,,,,,,,Nr.15 große Staublawine bis zum ostufer des WABO reichend,100.0
1996-12-16 00:00:00,,Schneebrettlawine naß,15.0,gross,,,,,,,,Nr.15 Schwarze Platte großes Schneebrett abgegangen durch die lange anhaltende Warmeperiode,100.0
1997-02-17 00:00:00,,Lockerschneelawine trocken,100.0,klein,,,,,,,,Kl.Lockerschneelawinen sonnseitig über 2300 m,100.0
1997-02-20 00:00:00,,Schneebrettlawine trocken,11.0,mittel,,,,,,,, vom Grat abgegangen,100.0
1997-02-23 00:00:00,,Schneebrettlawine trocken,43.0,gross,,,,,,,, Auslösung durch Schifahrer Anriß ca. 60cm Breite ca.100 m,100.0
1997-02-23 00:00:00,,,11.0,,,,,,,,,,100.0
1997-02-23 00:00:00,,,2.0,,,,,,,,,,100.0
1997-02-24 00:00:00,,Lockerschneelawine naß,100.0,klein,,,,,,,,sonnseitig über 2300m,100.0
1997-02-25 00:00:00,,Lockerschneelawine naß,100.0,klein,,,,,,,,sonnseitig über 2300m,100.0
1997-02-28 00:00:00,,Lockerschneelawine naß,100.0,klein,,,,,,,,aus allen Richtungen zwischen 1800 u.2300m,100.0
1997-03-01 00:00:00,,Schneebrettlawine naß,43.0,gross,,,,,,,,bis zum 1 Boden vom Grat weg,100.0
1997-03-03 00:00:00,,Schneebrettlawine naß,11.0,klein,,,,,,,,unterhalb Felswand,100.0
1997-03-04 00:00:00,,Schneebrettlawine trocken,11.0,mittel,,,,,,,,Nr.11 Wächtenabbruch Grieskogel,100.0
1997-03-07 00:00:00,,Schneebrettlawine naß,100.0,klein,,,,,,,,sonnseitig über 1800m,100.0
1997-03-09 00:00:00,,Lockerschneelawine trocken,100.0,klein,,,,,,,,mehrere kl. Lawinen aus allen Richtungen über 1800m,100.0
1997-03-10 00:00:00,,Schneebrettlawine naß,100.0,klein,,,,,,,, aus allen Richtungen über 1800m,100.0
1997-03-17 00:00:00,,Lockerschnee- und Schneebrettlawinen trocken,15.0,mittel,,,,,,,,O-NO seitig über 2300m Nr.15 bis zum Ufer des Speichers,100.0
1997-03-19 00:00:00,,Schneebrettlawine trocken,8.0,mittel,,,,,,,,aus über 2300m bis in den Speicher,100.0
1997-03-22 00:00:00,,Staublawine,28.0,gross,,,,,,,,Portal Schranbach eingedrück,100.0
1997-03-23 00:00:00,,Schneebrettlawine trocken,11.0,mittel,,,,,,,,,100.0
1997-03-24 00:00:00,,Schneebrettlawine trocken,11.0,mittel,,,,,,,, N.11 2 x bis über die Straße im vorderen    Bereich aus über 2300m Nr.12 bis in den Speicher,100.0
1997-03-26 00:00:00,,Schneebrettlawine trocken,100.0,klein,,,,,,,, aus allen Richtungen über 1800m,100.0
1997-03-29 00:00:00,,Staublawine,1.0,gross,,,,,,,,,100.0
1997-04-01 00:00:00,,Lockerschnee- und Schneebrettlawinen naß,100.0,mittel,,,,,,,,aus allen Richtungen über2300m,100.0
1997-04-02 00:00:00,,Lockerschnee- und Schneebrettlawinen naß,100.0,gross,,,,,,,, aus allen Richtungen über 2300m,100.0
1997-04-03 00:00:00,,Lockerschneelawine naß,2.0,klein,,,,,,,,,100.0
1997-04-07 00:00:00,,Lockerschneelawine trocken,100.0,klein,,,,,,,,aus über 2300m uns allen Richtungen,100.0
1997-04-09 00:00:00,,Lockerschneelawine naß,100.0,,,,,,,,, im Steilgelände aus allen Richtungen über 1800m,100.0
1997-04-16 00:00:00,,Schneebrettlawine trocken,11.0,,,,,,,,,Anriß am Grat Anrißhöhe ca. 2m bis über die Straße bis ca. mitte Ebmattenboden,100.0
1997-04-21 00:00:00,,Lockerschneelawine trocken,100.0,klein,,,,,,,,alle Richtungen über 1800m,100.0
1997-04-23 00:00:00,,Lockerschnee- und Schneebrettlawinen naß,100.0,mittel,,,,,,,,aus über 1800m und allen Richtungen,100.0
1997-04-24 00:00:00,,Lockerschnee- und Schneebrettlawinen trocken,100.0,klein,,,,,,,,us allen Richtungen über 2300m,100.0
1997-04-25 00:00:00,,Lockerschnee- und Schneebrettlawinen trocken,100.0,klein,,,,,,,,us allen Richtungen über 2300m,100.0
1997-04-28 00:00:00,,Schneebrettlawine naß,2.0,mittel,,,,,,,,,100.0
1997-05-04 00:00:00,,Lockerschnee- und Schneebrettlawinen naß,100.0,mittel,,,,,,,,aus allen Richtungen zwischen 1300 und 2300m,100.0
1997-05-05 00:00:00,,Lockerschnee- und Schneebrettlawinen naß,100.0,mittel,,,,,,,,aus allen Richtungen zwischen 1300 und 2300m,100.0
1997-05-06 00:00:00,,Grundlawine,27.0,gross,,,,,,,,bis Mittelstraße Steinschlagnetze mitgerissen,100.0
1997-05-12 00:00:00,,Lockerschnee- und Schneebrettlawinen naß,100.0,mittel,,,,,,,,bis zum Grund auf sonnenhängen bis 2300m,100.0
1997-05-13 00:00:00,,Lockerschnee- und Schneebrettlawinen naß,100.0,klein,,,,,,,,,100.0
1997-05-14 00:00:00,,Schneebrettlawine naß,14.0,gross,,,,,,,,bis in den Speicher,100.0
1997-05-15 00:00:00,,Grundlawine,15.0,gross,,,,,,,, bis in den Speicher (schwarze Platte),100.0
1997-12-01 00:00:00,,Lockerschneelawine trocken,100.0,mittel,,,,,,,,aus allen Richtungen und Höhen über 2400m Nr. 28 Grießbachlawine als mittlere Lockerschneelaw. Feucht,100.0
1997-12-03 00:00:00,,Lockerschnee- und Schneebrettlawinen trocken,100.0,mittel,,,,,,,,aus über 1800m in allen Richtungen,100.0
1997-12-08 00:00:00,,Lockerschnee- und Schneebrettlawinen naß,100.0,mittel,,,,,,,,aus allen Richtungen über 1800m,100.0
1997-12-14 00:00:00,,Schneebrettlawine trocken,11.0,gross,,,,,,,,,100.0
1997-12-14 00:00:00,,Schneebrettlawine trocken,17.0,gross,,,,,,,,bis in den Speicher,100.0
1997-12-14 00:00:00,,Schneebrettlawine trocken,25.0,gross,,,,,,,,bis auf die untere Straße,100.0
1997-12-17 00:00:00,,Schneebrettlawine trocken,13.0,mittel,,,,,,,,,100.0
1997-12-28 00:00:00,,Lockerschneelawine trocken,100.0,klein,,,,,,,,aus allen Richtungen bis 2300m,100.0
1998-01-11 00:00:00,,Schneebrettlawine trocken,11.0,mittel,,,,,,,,,100.0
1998-01-25 00:00:00,,Lockerschneelawine trocken,100.0,klein,,,,,,,,Oberflächenrutsche unter den Felsen in allen Richtungen und Höhen,100.0
1998-02-10 00:00:00,,Lockerschneelawine trocken,100.0,klein,,,,,,,, im Kammbereich aus allen Richtungen,100.0
1998-02-15 00:00:00,,Schneebrettlawine naß,11.0,mittel,,,,,,,,um 1900m,100.0
1998-02-17 00:00:00,,Schneebrettlawine naß,39.0,mittel,,,,,,,,,100.0
1998-03-04 00:00:00,,Lockerschnee- und Schneebrettlawinen naß,100.0,klein,,,,,,,,aus allen Richtungen in Höhen über 1800m,100.0
1998-03-08 00:00:00,,Schneebrettlawine naß,39.0,mittel,,,,,,,,bis ca.hälfte des Auslaufhanges,100.0
1998-03-10 00:00:00,,Schneebrettlawine trocken,11.0,mittel,,,,,,,,bis oberer Bode,100.0
1998-03-13 00:00:00,,Lockerschneelawine trocken,100.0,klein,,,,,,,,aus allen Richtungen über 1800m,100.0
1998-03-16 00:00:00,1899-12-30 09:45:00,Staublawine,25.0,mächtig,,,,,,,, bis zum KH und in den Speicher,100.0
1998-03-16 00:00:00,,Staublawine,19.0,gross,,,,,,,,in den Speicher -Eisdecke zerstört,100.0
1998-03-17 00:00:00,,Lockerschnee- und Schneebrettlawinen naß,100.0,mittel,,,,,,,,über 1800m aus allen Richtungen Nr.15 bis zum Speicherrand,100.0
1998-03-17 00:00:00,,Lockerschneelawine naß,37.0,klein,,,,,,,,,100.0
1998-03-18 00:00:00,,Lockerschnee- und Schneebrettlawinen naß,100.0,klein,,,,,,,,aus allen Richtungen über 1800m,100.0
1998-03-21 00:00:00,,Schneebrettlawine trocken,15.0,gross,,,,,,,, bis Gegenhang Speicher,100.0
1998-03-23 00:00:00,,Schneebrettlawine trocken,11.0,gross,,,,,,,,aus dem Bereich Kitzsteinhorn bis über die Straße,100.0
1998-03-24 00:00:00,,Lockerschneelawine naß,100.0,klein,,,,,,,,,100.0
1998-03-26 00:00:00,,Lockerschneelawine naß,100.0,klein,,,,,,,,aus allen Richtungen über 1800m,100.0
1998-03-28 00:00:00,,Lockerschnee- und Schneebrettlawinen naß,100.0,mittel,,,,,,,,aus über 1800m,100.0
1998-03-29 00:00:00,,Lockerschneelawine naß,2.0,klein,,,,,,,,,100.0
1998-03-30 00:00:00,,Lockerschnee- und Schneebrettlawinen naß,43.0,klein,,,,,,,, aus allen Richtungen bis 2500m,100.0
1998-03-30 00:00:00,,Schneebrettlawine naß,27.0,mittel,,,,,,,,bis zur Limbergstraße,100.0
1998-03-31 00:00:00,,Lockerschnee- und Schneebrettlawinen naß,100.0,mittel,,,,,,,,aus allen Richtungen über 1800m,100.0
1998-04-03 00:00:00,,Lockerschneelawine trocken,100.0,klein,,,,,,,,,100.0
1998-04-07 00:00:00,,Lockerschneelawine naß,100.0,klein,,,,,,,, aus allen Richttungen zwischen 1300 und 1800m,100.0
1998-04-08 00:00:00,,Lockerschneelawine naß,100.0,klein,,,,,,,,sonnseitig bis ca. 2000m,100.0
1998-04-14 00:00:00,,Lockerschneelawine naß,100.0,klein,,,,,,,,allen Richtungen und Höhen,100.0
1998-04-19 00:00:00,,Lockerschneelawine trocken,100.0,klein,,,,,,,,aus allen Richtungen über 1800m,100.0
1998-04-20 00:00:00,,Schneebrettlawine naß,100.0,klein,,,,,,,,aus allen Richtungen und Höhen,100.0
1998-04-21 00:00:00,,Lockerschnee- und Schneebrettlawinen naß,100.0,klein,,,,,,,, in Höhen zwischen 1800 u 2300m,100.0
1998-04-22 00:00:00,,Schneebrettlawine naß,100.0,klein,,,,,,,,aus allen Richtungen und Höhen,100.0
1998-04-23 00:00:00,,Lockerschnee- und Schneebrettlawinen naß,100.0,klein,,,,,,,, aus allen Richtungen und Höhen,100.0
1998-04-24 00:00:00,,Schneebrettlawine naß,15.0,mittel,,,,,,,,bis zum Speicherrand,100.0
1998-04-25 00:00:00,,Lockerschnee- und Schneebrettlawinen naß,100.0,mittel,,,,,,,,aus allen Richtungen und Höhe,100.0
1998-04-26 00:00:00,,Lockerschnee- und Schneebrettlawinen naß,100.0,mittel,,,,,,,,aus allen Richtungen und Höhen Bereich Kesselfal,100.0
1998-04-27 00:00:00,,Lockerschnee- und Schneebrettlawinen naß,100.0,klein,,,,,,,,aus allen Richtungen und Höhen,100.0
1998-04-29 00:00:00,,Schneebrettlawine naß,28.0,gross,,,,,,,,bis 300 m auf Gegenhang Schaden am Geländer   60toHolz und Steinverkleidung,100.0
1998-04-30 00:00:00,,Lockerschnee- und Schneebrettlawinen naß,100.0,,,,,,,,, aus allen Richtungen und Höhen,100.0
1998-05-05 00:00:00,,Lockerschneelawine trocken,100.0,,,,,,,,,aus allen Richtungen über 2300m,100.0
1998-05-06 00:00:00,,Lockerschnee- und Schneebrettlawinen naß,100.0,,,,,,,,,aus allen Richtungen über 2300m,100.0
1998-05-10 00:00:00,,Lockerschnee- und Schneebrettlawinen naß,100.0,,,,,,,,,aus allen Richtungen über 2300m,100.0
1998-05-11 00:00:00,,Lockerschnee- und Schneebrettlawinen naß,100.0,,,,,,,,,ostseitig über 2300m,100.0
1998-12-13 00:00:00,,Lockerschneelawine naß,34.0,mittel,,,,,,,,,100.0
1998-12-13 00:00:00,,Lockerschneelawine naß,37.0,mittel,,,,,,,,,100.0
1998-12-13 00:00:00,,Lockerschneelawine naß,39.0,mittel,,,,,,,,,100.0
1998-12-14 00:00:00,1899-12-30 11:00:00,Staublawine,25.0,,Schneefall mäßig,SE,3.0,-1.0,78.0,10.0,2.0,Bis ins Achenbett. Ablagerung auf Straße und im Achenbett,100.0
1998-12-14 00:00:00,,Schneebrettlawine trocken,33.0,,Schneefall mäßig,SE,3.0,-1.0,78.0,10.0,3.0,Bis zur Ache Ablagerung mittelgroß,100.0
1998-12-14 00:00:00,,Staublawine,15.0,,Schneefall mäßig,SE,3.0,-1.0,78.0,10.0,3.0,bis inden Speicher,100.0
1998-12-14 00:00:00,,Lockerschneelawine trocken,11.0,,Schneefall mäßig,SE,3.0,-1.0,78.0,10.0,3.0,bis oberhalb der Straße,100.0
1998-12-14 00:00:00,,Staublawine,19.0,,Schneefall mäßig,SE,3.0,-1.0,78.0,10.0,3.0,bis in den Speicher,100.0
1998-12-14 00:00:00,,Staublawine,21.0,,Schneefall mäßig,SE,3.0,-1.0,78.0,10.0,3.0,bis in den Speicher,100.0
1998-12-14 00:00:00,,Schneebrettlawine trocken,13.0,,Schneefall mäßig,SE,3.0,-1.0,78.0,10.0,3.0,unterhalb der Wand .Abgang bis in die Mulde ober der Straße,100.0
1998-12-16 00:00:00,,Schneebrettlawine naß,11.0,mittel,bedeckt,S,3.0,-2.0,88.0,,3.0,Sonnseitig bis oberhalb Straße,100.0
1998-12-21 00:00:00,,Schneebrettlawine trocken,15.0,gross,Schneefall schwach,N,3.0,-10.0,90.0,10.0,2.0,,100.0
1999-01-12 00:00:00,,Schneebrettlawine trocken,10.0,mittel,Schneefall mäßig,315,2.0,-8.0,64.0,2.0,2.0,,100.0
1999-01-12 00:00:00,,Schneebrettlawine trocken,11.0,mittel,Schneefall mäßig,315,2.0,-8.0,64.0,2.0,2.0,,100.0
1999-01-12 00:00:00,,Schneebrettlawine trocken,13.0,mittel,Schneefall mäßig,315,2.0,-8.0,64.0,2.0,2.0,,100.0
1999-01-14 00:00:00,,Lockerschneelawine trocken,100.0,mittel,Schneefall mäßig,270,8.0,-5.0,70.0,5.0,2.0,alle O-seitig in Gratbereich auf 2300m,100.0
1999-01-29 00:00:00,,Lockerschneelawine trocken,100.0,klein,Schneefall mäßig,360,5.0,-11.0,117.0,30.0,4.0,aus allen Richtungen über 1800m,100.0
1999-01-29 00:00:00,,Lockerschneelawine trocken,15.0,mittel,Schneefall mäßig,360,5.0,-11.0,117.0,30.0,4.0,,100.0
1999-01-29 00:00:00,,Lockerschneelawine trocken,21.0,mittel,Schneefall mäßig,360,5.0,-11.0,117.0,30.0,4.0,,100.0
1999-01-29 00:00:00,,Staublawine,25.0,gross,Schneefall mäßig,360,5.0,-11.0,117.0,30.0,4.0,,100.0
1999-01-29 00:00:00,,Lockerschneelawine trocken,27.0,mittel,Schneefall mäßig,360,5.0,-11.0,117.0,30.0,4.0,,100.0
1999-02-04 00:00:00,1899-12-30 14:00:00,Lockerschneelawine naß,34.0,mittel,Nebel,,,2.0,17.0,113.0,4.0,,100.0
1999-02-04 00:00:00,1899-12-30 14:00:00,Lockerschneelawine naß,,mittel,Nebel,,,2.0,113.0,17.0,4.0,,100.0
1999-02-04 00:00:00,1899-12-30 15:00:00,Lockerschneelawine naß,39.0,mittel,Nebel,,,2.0,113.0,17.0,4.0,,100.0
1999-02-04 00:00:00,1899-12-30 15:00:00,Lockerschneelawine naß,37.0,mittel,Nebel,,,2.0,113.0,17.0,4.0,,100.0
1999-02-04 00:00:00,1899-12-30 16:00:00,Lockerschneelawine naß,33.0,mittel,Nebel,,,2.0,113.0,17.0,4.0,,100.0
1999-02-05 00:00:00,,Lockerschneelawine naß,28.0,mittel,Schneefall schwach,360,3.0,-4.0,105.0,5.0,3.0,,100.0
1999-02-07 00:00:00,,Staublawine,19.0,gross,Schneefall mäßig,45,3.0,-11.0,147.0,15.0,3.0,bis zum gegenüberliegenden Speicherufer,100.0
1999-02-08 00:00:00,,Schneebrettlawine trocken,11.0,gross,Schneefall mäßig,360,8.0,-11.0,149.0,10.0,4.0,Anriß 70cm hoch vom Grieskogel bis zur Geralscharte bis über die Straße zum Felsabbruch Limberg,100.0
1999-02-08 00:00:00,,Schneebrettlawine trocken,22.0,mittel,Schneefall mäßig,360,8.0,-11.0,149.0,10.0,4.0,von Gemsen abgetreten,100.0
1999-02-10 00:00:00,1899-12-30 07:30:00,Staublawine,43.0,mächtig,Schneefall mäßig,360,2.0,-15.0,155.0,25.0,3.0,Straße zum Bauer auf ca.100m bis 6m Höhe verlegt.Staubanteil bis Ahorn bei Kiosk und über Straße TKW,100.0
1999-02-10 00:00:00,,Staublawine,28.0,gross,Schneefall mäßig,360,2.0,-15.0,155.0,25.0,3.0,Staubanteil bis Kiosk Graben voll,100.0
1999-02-10 00:00:00,,Staublawine,33.0,gross,Schneefall mäßig,360,2.0,-15.0,155.0,25.0,3.0,Staubanteil bis Kiosk Boden bis Zeferet aufgefüllt,100.0
1999-02-10 00:00:00,,Schneebrettlawine trocken,34.0,mittel,Schneefall mäßig,360,2.0,-15.0,155.0,25.0,3.0,bis zur Kesselfallstraße,100.0
1999-02-10 00:00:00,,Staublawine,10.0,gross,Schneefall mäßig,360,2.0,-15.0,155.0,25.0,3.0,bis ans andere Speicherufer,100.0
1999-02-10 00:00:00,,Staublawine,21.0,gross,Schneefall mäßig,360,2.0,-15.0,155.0,2.0,3.0,bis ans andere Speicherufer,100.0
1999-02-10 00:00:00,,Staublawine,30.0,mittel,Schneefall mäßig,360,2.0,-15.0,155.0,25.0,3.0,Kiosk und Garagenstöckl mit Schneestaub bedeckt.,100.0
1999-02-10 00:00:00,,Schneebrettlawine trocken,6.0,gross,Schneefall mäßig,360,2.0,-15.0,155.0,25.0,3.0,,100.0
1999-02-10 00:00:00,,Schneebrettlawine trocken,8.0,gross,Schneefall mäßig,360,2.0,-15.0,155.0,25.0,3.0,,100.0
1999-02-10 00:00:00,,Schneebrettlawine trocken,12.0,mittel,Schneefall mäßig,360,2.0,-15.0,155.0,25.0,3.0,,100.0
1999-02-10 00:00:00,,Schneebrettlawine trocken,14.0,gross,Schneefall mäßig,360,2.0,-15.0,155.0,25.0,3.0,,100.0
1999-02-15 00:00:00,,Lockerschneelawine trocken,100.0,klein,heiter,315,1.0,-14.0,158.0,10.0,3.0,unterhalb von Felswänden aus allen Höhen und Richtungen,100.0
1999-02-20 00:00:00,1899-12-30 15:37:00,Schneebrettlawine trocken,13.0,mächtig,Schneefall stark,180,5.0,-2.0,179.0,20.0,3.0,von Ebmattenalm bis über Talstat.HK Stütze Steg und Abweiser Zerstört.Verkehrsposten zerstört.Adlerhorst bis ca. 1m Höhe verschüttet.Stütze um 15cm um die Achse verdreht.,100.0
1999-02-20 00:00:00,1899-12-30 20:25:00,Schneebrettlawine trocken,19.0,gross,Schneefall stark,180,5.0,-2.0,179.0,20.0,3.0,Pegelschwankung  am Speicherpegel,100.0
1999-02-20 00:00:00,1899-12-30 20:25:00,Schneebrettlawine trocken,15.0,gross,Schneefall stark,180,5.0,-2.0,179.0,20.0,3.0,Pegelschwankung am Speicherpegel,100.0
