Datum,Intervall,Lawinengrad,Lawinengrad_Norm,Lawinengrad_Gew,Schneehöhe,Schneehöhe_Norm,Schneehöhe_Gew,Niederschlag,Niederschlag_Norm,Niederschlag_Gew,Lufttemperatur_7h,Lufttemperatur_7h_Norm,Lufttemperatur_7h_Gew,Lufttemperatur_14h,Lufttemperatur_14h_Norm,Lufttemperatur_14h_Gew,Lufttemperatur_19h,Lufttemperatur_19h_Norm,Lufttemperatur_19h_Gew,Schneetemperatur,Schneetemperatur_Norm,Schneetemperatur_Gew,Windrichtung,Windrichtung_Norm,Windrichtung_Gew,Windstärke,Windstärke_Norm,Windstärke_Gew,Einsinktiefe,Einsinktiefe_Norm,Einsinktiefe_Gew,Wetter_akt,Wetter_akt_Norm,Wetter_akt_Gew,Wetter_gestern,Wetter_gestern_Norm,Wetter_gestern_Gew,Wolken,Wolken_Norm,Wolken_Gew,Neuschnee_x,Neuschnee_Norm,Neuschnee_Gew,Lawinenabgänge,Lawinenabgänge_Norm,Lawinenabgänge_Gew,Winterphase,Winterphase_Norm,Winterphase_Gew,Distanz,DATUM,ZEIT,Lawinen_Art,GRNR,Volumen,Wetter,WIND_RCHTG,WIND_GSCHW,Temperatur,Schneehoehe,Neuschnee_y,Gefahr,Bemerkung,ID,Bereich_KAPRUN,Gebiet,Code_neu,Lawinenstrich,Text,xoff,yoff,Scale,ScaleW,ScaleH,OffX,OffY,Lawinencode,TEZCode,meanExpo,meanSlope,stdDevSlope,MinSlope,MaxSlope,Altitude
1992-02-09,1991/ 1992,22.0,0.0,0.0,126.0,109.70975966194,0.0,0.0,0.0,0.0,-2.1,-16.8,-10.4,2.8,22.4,10.8,-2.5,-20.0,-7.2,0.0,0.0,0.0,180.0,-3.0,-3.0,3.0,-1.1023849469989769e-10,-1.1023849469989769e-10,5.0,50.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,40.83570033763558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.2941028496267,45.16453333333333,6.611666666666667,11.51305,63.39553333333333,2749.76394
1992-02-10,1991/ 1992,22.0,0.0,0.0,126.0,108.9908226365725,0.0,5.7,0.0,0.0,-5.7,-45.6,-8.4,-5.4,-43.2,11.2,-7.8,-62.4,-10.0,0.0,0.0,0.0,225.0,-2.121320343532578,-3.0,3.0,-7.636753236912147,-1.1023849469989769e-10,8.0,80.0,25.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.7371908094488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.3576608990387,42.93221,6.8277,9.192778571428573,65.80953392857143,2040.6385333333335
1992-02-11,1991/ 1992,22.0,0.0,0.0,138.0,118.07104340497,0.0,9.8,0.0,0.0,-7.600000000000001,-60.8,-22.8,-1.9,-15.2,-21.6,-1.0,-8.0,-31.2,0.0,0.0,0.0,180.0,-3.0,-2.121320343532578,3.0,-1.1023849469989769e-10,-7.636753236912147,25.0,250.0,40.0,3.0,0.0,0.0,7.0,0.0,0.0,4.0,40.0,0.0,15.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.9041394592585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.688782218015966,43.65695,7.230925,16.252,57.314842105263146,2461.5064375
1992-02-12,1991/ 1992,33.0,0.0,0.0,152.0,129.4117662342623,0.0,3.9,0.0,0.0,0.3,2.4,-30.4,1.5,12.0,-7.600000000000001,0.4,3.2,-4.0,0.0,0.0,0.0,225.0,-2.121320343532578,-3.0,3.0,-7.636753236912147,-1.1023849469989769e-10,40.0,400.0,125.0,75.0,0.0,0.0,7.0,0.0,0.0,8.0,80.0,0.0,15.0,150.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,204.7624474462532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.52175426542595,36.16575,7.1471,8.488518181818181,61.137879999999996,2336.0986545454543
1992-02-13,1991/ 1992,33.0,0.0,0.0,141.0,119.922678054285,0.0,8.6,0.0,0.0,2.1,16.8,1.2,6.0,48.0,6.0,0.8,6.4,1.6,0.0,0.0,0.0,225.0,-0.7071067811775259,-2.121320343532578,1.0,-2.545584412304049,-7.636753236912147,40.0,400.0,200.0,2.0,0.0,0.0,5.0,0.0,0.0,3.0,30.0,0.0,2.0,20.0,195.0,10.0,0.0,0.0,0.0,0.0,0.0,191.1955989979115,1992-02-13,1899-12-30 00:00:00,Schneebrettlawine trocken,30.0,mittel,bewölkt,SW,1.0,1.0,141.0,2.0,3.0,,30.0,Kaprun,Wasserfallboden,50606030.0,Grasbichlgrabenlawine,Grießbachköpfl,401202.232540879,226548.21912987248,8.53858389141241,650.0,781.0,254.0,470.0,50606030.0,50606030036.666664,296.26865815593663,39.92075833333333,7.472499999999999,6.785733333333334,63.76664166666666,2443.633433333334
1992-02-13,1991/ 1992,33.0,0.0,0.0,141.0,119.922678054285,0.0,8.6,0.0,0.0,2.1,16.8,1.2,6.0,48.0,6.0,0.8,6.4,1.6,0.0,0.0,0.0,225.0,-0.7071067811775259,-2.121320343532578,1.0,-2.545584412304049,-7.636753236912147,40.0,400.0,200.0,2.0,0.0,0.0,5.0,0.0,0.0,3.0,30.0,0.0,2.0,20.0,195.0,10.0,0.0,0.0,0.0,0.0,0.0,191.1955989979115,1992-02-13,1899-12-30 00:00:00,Schneebrettlawine naß,37.0,mittel,bewölkt,SW,1.0,1.0,141.0,2.0,3.0,,37.0,Kaprun,Wasserfallboden,50606037.0,Jägerrinne,Geißstein,401205.592778999,226325.10650865827,9.025046314208751,373.0,628.0,148.0,424.0,50606037.0,50606037459.5,100.90372187786215,46.2365,9.0208625,13.071087499999999,66.32780000000001,1472.435275
1992-02-13,1991/ 1992,33.0,0.0,0.0,141.0,119.922678054285,0.0,8.6,0.0,0.0,2.1,16.8,1.2,6.0,48.0,6.0,0.8,6.4,1.6,0.0,0.0,0.0,225.0,-0.7071067811775259,-2.121320343532578,1.0,-2.545584412304049,-7.636753236912147,40.0,400.0,200.0,2.0,0.0,0.0,5.0,0.0,0.0,3.0,30.0,0.0,2.0,20.0,195.0,10.0,0.0,0.0,0.0,0.0,0.0,191.1955989979115,1992-02-13,1899-12-30 00:00:00,Schneebrettlawine trocken,18.0,mittel,bewölkt,SW,1.0,1.0,141.0,2.0,3.0,,18.0,Kaprun,Wasserfallboden,50606018.0,Limberggrabenlawine,Gererkögerl,401497.44159964455,226734.83767226432,7.9687473580143005,474.0,905.0,212.0,747.0,50606018.0,50606018383.5,244.23490345925012,36.92165,4.456625000000001,13.363050000000001,52.8433,2423.3851250000002
1992-02-13,1991/ 1992,33.0,0.0,0.0,141.0,119.922678054285,0.0,8.6,0.0,0.0,2.1,16.8,1.2,6.0,48.0,6.0,0.8,6.4,1.6,0.0,0.0,0.0,225.0,-0.7071067811775259,-2.121320343532578,1.0,-2.545584412304049,-7.636753236912147,40.0,400.0,200.0,2.0,0.0,0.0,5.0,0.0,0.0,3.0,30.0,0.0,2.0,20.0,195.0,10.0,0.0,0.0,0.0,0.0,0.0,191.1955989979115,1992-02-13,1899-12-30 00:00:00,Schneebrettlawine naß,33.0,mittel,bewölkt,NW,1.0,1.0,141.0,2.0,3.0,,33.0,Kaprun,Wasserfallboden,50606033.0,Schrahnbachlawine,Hohe Kammer,401354.728041465,226799.4998035796,7.724308008335319,362.0,801.0,41.0,546.0,50606033.0,50606033484.0,62.0049110699424,41.47410000000001,8.8765,1.4180933333333334,65.95022,2223.0630533333333
1992-02-13,1991/ 1992,33.0,0.0,0.0,141.0,119.922678054285,0.0,8.6,0.0,0.0,2.1,16.8,1.2,6.0,48.0,6.0,0.8,6.4,1.6,0.0,0.0,0.0,225.0,-0.7071067811775259,-2.121320343532578,1.0,-2.545584412304049,-7.636753236912147,40.0,400.0,200.0,2.0,0.0,0.0,5.0,0.0,0.0,3.0,30.0,0.0,2.0,20.0,195.0,10.0,0.0,0.0,0.0,0.0,0.0,191.1955989979115,1992-02-13,1899-12-30 00:00:00,Schneebrettlawine naß,39.0,mittel,bewölkt,SW,1.0,1.0,141.0,2.0,3.0,,39.0,Kaprun,Wasserfallboden,50606039.0,Breitriesenlawine,Geißstein,401582.1580179845,227068.18387020752,7.627503319485055,397.0,595.0,79.0,342.0,50606039.0,50606039445.5,57.6558489858689,42.93221,9.835354999999998,1.7760500000000001,69.60602500000002,1719.594455
1992-02-13,1991/ 1992,33.0,0.0,0.0,141.0,119.922678054285,0.0,8.6,0.0,0.0,2.1,16.8,1.2,6.0,48.0,6.0,0.8,6.4,1.6,0.0,0.0,0.0,225.0,-0.7071067811775259,-2.121320343532578,1.0,-2.545584412304049,-7.636753236912147,40.0,400.0,200.0,2.0,0.0,0.0,5.0,0.0,0.0,3.0,30.0,0.0,2.0,20.0,195.0,10.0,0.0,0.0,0.0,0.0,0.0,191.1955989979115,1992-02-13,1899-12-30 00:00:00,Schneebrettlawine naß,39.0,mittel,bewölkt,SW,1.0,1.0,141.0,2.0,3.0,,39.0,Kaprun,Wasserfallboden,50606039.0,Breitriesenlawine,Geißstein,401582.1580179845,227068.18387020752,7.627503319485055,397.0,595.0,79.0,342.0,50606039.0,50606039445.5,57.6558489858689,42.93221,9.835354999999998,1.7760500000000001,69.60602500000002,1719.594455
1992-02-13,1991/ 1992,33.0,0.0,0.0,141.0,119.922678054285,0.0,8.6,0.0,0.0,2.1,16.8,1.2,6.0,48.0,6.0,0.8,6.4,1.6,0.0,0.0,0.0,225.0,-0.7071067811775259,-2.121320343532578,1.0,-2.545584412304049,-7.636753236912147,40.0,400.0,200.0,2.0,0.0,0.0,5.0,0.0,0.0,3.0,30.0,0.0,2.0,20.0,195.0,10.0,0.0,0.0,0.0,0.0,0.0,191.1955989979115,1992-02-13,1899-12-30 00:00:00,Schneebrettlawine trocken,22.0,mittel,bewölkt,SW,1.0,1.0,141.0,2.0,3.0,,22.0,Kaprun,Wasserfallboden,50606022.0,Osthanglawine KW - Limberg,Limbergsperre,401170.9520216784,226397.37044625863,8.943552079577442,388.0,842.0,211.0,716.0,50606022.0,50606022389.0,289.799831793751,43.1391,7.52,0.0,66.6961,2068.9832
1992-02-13,1991/ 1992,33.0,0.0,0.0,141.0,119.922678054285,0.0,8.6,0.0,0.0,2.1,16.8,1.2,6.0,48.0,6.0,0.8,6.4,1.6,0.0,0.0,0.0,225.0,-0.7071067811775259,-2.121320343532578,1.0,-2.545584412304049,-7.636753236912147,40.0,400.0,200.0,2.0,0.0,0.0,5.0,0.0,0.0,3.0,30.0,0.0,2.0,20.0,195.0,10.0,0.0,0.0,0.0,0.0,0.0,191.1955989979115,1992-02-13,1899-12-30 00:00:00,Schneebrettlawine trocken,20.0,mittel,bewölkt,SW,1.0,1.0,141.0,2.0,3.0,,20.0,Kaprun,Wasserfallboden,50606020.0,Ostliftlawine,Limbergsperre,401647.2716570512,226882.6025431589,7.3235776759891715,388.0,854.0,211.0,738.0,50606020.0,50606020388.0,271.6647666395917,41.9246,4.6595,33.076,54.9209,1980.7611
1992-02-13,1991/ 1992,33.0,0.0,0.0,141.0,119.922678054285,0.0,8.6,0.0,0.0,2.1,16.8,1.2,6.0,48.0,6.0,0.8,6.4,1.6,0.0,0.0,0.0,225.0,-0.7071067811775259,-2.121320343532578,1.0,-2.545584412304049,-7.636753236912147,40.0,400.0,200.0,2.0,0.0,0.0,5.0,0.0,0.0,3.0,30.0,0.0,2.0,20.0,195.0,10.0,0.0,0.0,0.0,0.0,0.0,191.1955989979115,1992-02-13,1899-12-30 00:00:00,Schneebrettlawine naß,36.0,mittel,bewölkt,SW,1.0,1.0,141.0,2.0,3.0,,36.0,Kaprun,Wasserfallboden,50606036.0,Rauchlochgrabenlawine,Kälberpallen,402396.292824544,228239.8010354612,5.289508171503721,614.0,661.0,290.0,391.0,50606036.0,50606036404.5,283.9975436318919,43.05126666666666,7.684349999999999,0.0,63.39553333333333,1636.8323666666665
1992-02-13,1991/ 1992,33.0,0.0,0.0,141.0,119.922678054285,0.0,8.6,0.0,0.0,2.1,16.8,1.2,6.0,48.0,6.0,0.8,6.4,1.6,0.0,0.0,0.0,225.0,-0.7071067811775259,-2.121320343532578,1.0,-2.545584412304049,-7.636753236912147,40.0,400.0,200.0,2.0,0.0,0.0,5.0,0.0,0.0,3.0,30.0,0.0,2.0,20.0,195.0,10.0,0.0,0.0,0.0,0.0,0.0,191.1955989979115,1992-02-13,1899-12-30 00:00:00,Schneebrettlawine trocken,32.0,mittel,bewölkt,SW,1.0,1.0,141.0,2.0,3.0,,32.0,Kaprun,Wasserfallboden,50606032.0,Überfuhrlawine,Grießbachkarl,401737.9233155104,227071.08024871344,7.482691813404547,660.0,737.0,274.0,431.0,50606032.0,50606032025.0,291.03853265339706,44.495709090909095,5.800336363636363,15.979145454545455,61.01829999999998,2256.9431545454545
1992-02-14,1991/ 1992,22.0,0.0,0.0,151.0,127.2796972071533,0.0,0.4,0.0,0.0,-6.2,-49.6,8.4,-3.6,-28.8,24.0,-8.700000000000001,-69.60000000000001,3.2,0.0,0.0,0.0,180.0,-3.0,-0.7071067811775259,3.0,-1.1023849469989769e-10,-2.545584412304049,50.0,500.0,200.0,71.0,0.0,0.0,5.0,0.0,0.0,9.0,90.0,0.0,10.0,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,310.6502505811309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.688782218015966,45.02354,6.601933333333332,15.979145454545455,57.314842105263146,3022.7729089285713
1992-02-15,1991/ 1992,22.0,0.0,0.0,147.0,123.2248488259779,0.0,2.9,0.0,0.0,-3.7,-29.6,-24.8,1.8,14.4,-14.4,1.1,8.8,-34.8,0.0,0.0,0.0,180.0,-3.0,-3.0,3.0,-1.1023849469989769e-10,-1.1023849469989769e-10,40.0,400.0,250.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,204.3635094963484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.9975436318919,40.215385714285716,7.696246428571428,1.7760500000000001,72.04520000000001,3022.7729089285713
1992-02-16,1991/ 1992,22.0,0.0,0.0,144.0,121.4285728071823,0.0,3.9,0.0,0.0,-3.1,-24.8,-14.8,-4.8,-38.4,7.2,-8.5,-68.0,4.4,0.0,0.0,0.0,270.0,4.5930707723513056e-11,-3.0,3.0,-10.8,-1.1023849469989769e-10,40.0,400.0,200.0,45.0,0.0,0.0,7.0,0.0,0.0,8.0,80.0,0.0,3.0,30.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1754211869464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.81701527625484,46.2365,6.601933333333332,13.071087499999999,65.95022,1822.6457692307695
1992-02-17,1991/ 1992,22.0,0.0,0.0,156.0,130.5439330543933,0.0,0.7000000000000001,0.0,0.0,-12.7,-101.6,-12.4,-12.6,-100.8,-19.2,-13.3,-106.4,-34.0,0.0,0.0,0.0,45.0,7.778174593032174,4.5930707723513056e-11,11.0,28.00142853505874,-10.8,50.0,500.0,200.0,37.0,0.0,0.0,8.0,0.0,0.0,8.0,80.0,0.0,10.0,100.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,342.3139027300029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.16011422051332,45.02354,8.214153846153847,11.51305,63.39553333333333,2637.5822666666663
1992-02-18,1991/ 1992,22.0,0.0,0.0,156.0,129.492187017604,0.0,0.0,0.0,0.0,-17.0,-136.0,-50.8,-13.4,-107.2,-50.4,-18.9,-151.2,-53.2,0.0,0.0,0.0,360.0,3.0,7.778174593032174,3.0,2.2047698939979548e-10,28.00142853505874,40.0,400.0,250.0,71.0,0.0,0.0,8.0,0.0,0.0,8.0,80.0,0.0,10.0,100.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,278.7577082026521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.52175426542595,36.16575,7.696246428571428,32.17595,41.6142,2179.063375
1992-02-19,1991/ 1992,22.0,0.0,0.0,154.0,128.176256983861,0.0,0.0,0.0,0.0,-18.0,-144.0,-68.0,-6.2,-49.6,-53.6,-13.7,-109.6,-75.60000000000001,0.0,0.0,0.0,225.0,-0.7071067811775259,3.0,1.0,-2.545584412304049,2.2047698939979548e-10,35.0,350.0,200.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,3.0,0.0,0.0,0.0,0.0,0.0,194.2993405392889,1992-02-19,1899-12-30 00:00:00,Schneebrettlawine trocken,19.0,groß,wolkenlos,SW,1.0,-18.0,154.0,,2.0,,19.0,Kaprun,Mooserboden,50606019.0,Hintere Bärrinnenlawine,Kammerkees,400462.2352307634,224226.49817001465,6.867792769617033,433.0,151.0,171.0,-44.0,50606019.0,50606019523.5,86.72131216113675,43.193687499999996,9.617375,0.0,71.5918125,2461.5064375
1992-02-19,1991/ 1992,22.0,0.0,0.0,154.0,128.176256983861,0.0,0.0,0.0,0.0,-18.0,-144.0,-68.0,-6.2,-49.6,-53.6,-13.7,-109.6,-75.60000000000001,0.0,0.0,0.0,225.0,-0.7071067811775259,3.0,1.0,-2.545584412304049,2.2047698939979548e-10,35.0,350.0,200.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,3.0,0.0,0.0,0.0,0.0,0.0,194.2993405392889,1992-02-19,1899-12-30 00:00:00,Schneebrettlawine trocken,13.0,groß,wolkenlos,SW,1.0,-18.0,154.0,,2.0,,13.0,Kaprun,Mooserboden,50606013.0,Beilwandlawine,Fürthenmoaralm,399104.87771434296,221555.93564985853,12.245689512061594,369.0,265.0,241.0,134.0,50606013.0,50606013070.5,102.33951732926613,36.353125,5.7966,14.436824999999999,53.0856,2179.063375
1992-02-19,1991/ 1992,22.0,0.0,0.0,154.0,128.176256983861,0.0,0.0,0.0,0.0,-18.0,-144.0,-68.0,-6.2,-49.6,-53.6,-13.7,-109.6,-75.60000000000001,0.0,0.0,0.0,225.0,-0.7071067811775259,3.0,1.0,-2.545584412304049,2.2047698939979548e-10,35.0,350.0,200.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,3.0,0.0,0.0,0.0,0.0,0.0,194.2993405392889,1992-02-19,1899-12-30 00:00:00,Schneebrettlawine trocken,11.0,groß,wolkenlos,SW,1.0,-18.0,154.0,,2.0,,11.0,Kaprun,Mooserboden,50606011.0,Ebmattenlawine,"Grießkogel, Beilwand",399930.2136189686,223371.08108488735,8.26909013627683,460.0,466.0,19.0,103.0,50606011.0,50606011096.0,83.42809660216442,39.152621276595745,7.412259574468084,7.983723404255319,62.52731063829788,2637.0868510638297
1992-02-20,1991/ 1992,22.0,0.0,0.0,150.0,123.6963339559422,0.0,0.0,0.0,0.0,-15.4,-123.2,-72.0,-8.3,-66.4,-24.8,-15.0,-120.0,-54.8,0.0,0.0,0.0,180.0,-1.0,-0.7071067811775259,1.0,-3.6746164899965906e-11,-2.545584412304049,30.0,300.0,175.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,40.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,167.2673397978011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.01304783479426,38.3117,3.8913,7.983723404255319,41.6142,1961.4425999999999
1992-02-21,1991/ 1992,22.0,0.0,0.0,145.0,119.2838140915202,0.0,0.3,0.0,0.0,-14.0,-112.0,-61.6,-9.1,-72.8,-33.2,-10.4,-83.2,-60.0,0.0,0.0,0.0,180.0,-3.0,-1.0,3.0,-1.1023849469989769e-10,-3.6746164899965906e-11,30.0,300.0,150.0,2.0,0.0,0.0,1.0,0.0,0.0,8.0,80.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,167.5694051670851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.01615906974631,43.05126666666666,7.1471,23.819850000000002,65.40911249999999,1944.9621499999998
1992-02-22,1991/ 1992,22.0,0.0,0.0,150.0,121.3419004059295,0.0,0.4,0.0,0.0,-9.6,-76.8,-56.0,-5.4,-43.2,-36.4,-11.0,-88.0,-41.6,0.0,0.0,0.0,360.0,5.0,-3.0,5.0,3.6746164899965905e-10,-1.1023849469989769e-10,35.0,350.0,150.0,71.0,0.0,0.0,1.0,0.0,0.0,8.0,80.0,0.0,9.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0705164929047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.46868802414093,44.76603333333333,7.696246428571428,3.4162157894736835,52.052099999999996,2344.71655
1992-02-23,1991/ 1992,22.0,0.0,0.0,156.0,127.961397863062,0.0,0.3,0.0,0.0,-3.8,-30.4,-38.4,-1.9,-15.2,-21.6,-1.3,-10.4,-44.0,0.0,0.0,0.0,225.0,-5.656854249420207,5.0,8.0,-20.36467529843239,3.6746164899965905e-10,35.0,350.0,175.0,1.0,0.0,0.0,2.0,0.0,0.0,8.0,80.0,0.0,6.0,60.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,163.9112354147971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.25253483590674,44.76603333333333,6.8277,0.0,54.98563333333333,2256.9431545454545
1992-02-24,1991/ 1992,33.0,0.0,0.0,142.0,112.5932851847362,0.0,0.0,0.0,0.0,-6.0,-48.0,-15.2,3.1,24.8,-7.600000000000001,-1.4,-11.2,-5.2,0.0,0.0,0.0,180.0,-5.0,-5.656854249420207,5.0,-1.8373082449982947e-10,-20.36467529843239,30.0,300.0,175.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,3.0,0.0,0.0,0.0,0.0,0.0,119.6319882665758,1992-02-24,1899-12-30 00:00:00,Schneebrettlawine naß,11.0,mittel,wolkenlos,S,5.0,-6.0,142.0,,23.0,,11.0,Kaprun,Mooserboden,50606011.0,Ebmattenlawine,"Grießkogel, Beilwand",399930.2136189686,223371.08108488735,8.26909013627683,460.0,466.0,19.0,103.0,50606011.0,50606011096.0,83.42809660216442,39.152621276595745,7.412259574468084,7.983723404255319,62.52731063829788,2637.0868510638297
1992-02-24,1991/ 1992,33.0,0.0,0.0,142.0,112.5932851847362,0.0,0.0,0.0,0.0,-6.0,-48.0,-15.2,3.1,24.8,-7.600000000000001,-1.4,-11.2,-5.2,0.0,0.0,0.0,180.0,-5.0,-5.656854249420207,5.0,-1.8373082449982947e-10,-20.36467529843239,30.0,300.0,175.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,3.0,0.0,0.0,0.0,0.0,0.0,119.6319882665758,1992-02-24,1899-12-30 00:00:00,Schneebrettlawine naß,2.0,,wolkenlos,S,5.0,-6.0,142.0,,23.0,,2.0,Kaprun,Mooserboden,50606002.0,Klockerinlawine,Klockerin,399866.0954284697,223280.9677983501,8.536056341710157,729.0,658.0,323.0,366.0,50606002.0,50606002151.21429,264.47193195002416,43.07067142857143,8.680310714285714,9.192778571428573,69.46987857142857,2887.1474285714285
1992-02-25,1991/ 1992,33.0,0.0,0.0,142.0,111.7592600487551,0.0,0.0,0.0,0.0,0.8,6.4,-24.0,4.4,35.2,12.4,0.8,6.4,-5.600000000000001,0.0,0.0,0.0,180.0,-3.0,-5.0,3.0,-1.1023849469989769e-10,-1.8373082449982947e-10,20.0,200.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,77.51199254570132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.6647666395917,34.3677,8.1845,14.862284615384615,45.4725,1879.8845
1992-02-26,1991/ 1992,22.0,0.0,0.0,142.0,113.5198695500887,0.0,0.0,0.0,0.0,-2.1,-16.8,3.2,2.8,22.4,17.6,-3.0,-24.0,3.2,0.0,0.0,0.0,225.0,-2.121320343532578,-3.0,3.0,-7.636753236912147,-1.1023849469989769e-10,20.0,200.0,100.0,2.0,0.0,0.0,2.0,0.0,0.0,8.0,80.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,86.74038712446709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.25253483590674,40.63506666666667,9.0208625,9.192778571428573,65.80953392857143,2423.3851250000002
1992-02-27,1991/ 1992,22.0,0.0,0.0,142.0,109.8521016132696,0.0,0.0,0.0,0.0,-4.5,-36.0,-8.4,3.0,24.0,11.2,-2.3,-18.4,-12.0,0.0,0.0,0.0,180.0,-3.0,-2.121320343532578,3.0,-1.1023849469989769e-10,-7.636753236912147,20.0,200.0,100.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.16067342275348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.1447446617573,41.6731125,7.684349999999999,8.488518181818181,54.9209,2637.0868510638297
1992-02-28,1991/ 1992,33.0,0.0,0.0,142.0,107.0509934364474,0.0,0.0,0.0,0.0,-4.5,-36.0,-18.0,1.6,12.8,12.0,-3.6,-28.8,-9.2,0.0,0.0,0.0,180.0,-3.0,-3.0,3.0,-1.1023849469989769e-10,-1.1023849469989769e-10,20.0,200.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.86924429314968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0049110699424,36.92165,8.680310714285714,16.252,72.04520000000001,3022.7729089285713
1992-02-29,1991/ 1992,33.0,0.0,0.0,142.0,106.9798389229033,0.0,0.0,0.0,0.0,-4.3,-34.4,-18.0,3.1,24.8,6.4,-3.3,-26.4,-14.4,0.0,0.0,0.0,180.0,-3.0,-3.0,3.0,-1.1023849469989769e-10,-1.1023849469989769e-10,20.0,200.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.16488226043549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.90372187786215,45.16453333333333,4.6595,31.22615,65.80953392857143,2179.063375
1992-03-01,1991/ 1992,33.0,0.0,0.0,142.0,107.9123775027781,0.0,0.0,0.0,0.0,-2.6,-20.8,-17.2,3.6,28.8,12.4,-2.1,-16.8,-13.2,0.0,0.0,0.0,225.0,-2.121320343532578,-3.0,3.0,-7.636753236912147,-1.1023849469989769e-10,15.0,150.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.03548056115027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.58871205440819,39.48648461538461,6.8277,33.076,72.04520000000001,2443.633433333334
1992-03-02,1991/ 1992,22.0,0.0,0.0,139.0,103.009208687892,0.0,3.4,0.0,0.0,-4.1,-32.8,-10.4,2.6,20.8,14.4,-1.9,-15.2,-8.4,0.0,0.0,0.0,180.0,-5.0,-2.121320343532578,5.0,-1.8373082449982947e-10,-7.636753236912147,10.0,100.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.21757036756728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.42809660216442,36.353125,5.96672,0.0,63.39553333333333,2423.3851250000002
