"DATUM","ZEIT","Lawinen_Art","GRNR","Volumen","Wetter","WIND_RCHTG","WIND_GSCHW","Temperatur","Schneehoehe","Neuschnee","Gefahr","Bemerkung"
"2018-03-25 00:00:00",,"Schneebrettlawine naß","13","klein","wolkenlos","180",2,4,156,0,2,
"2018-03-28 00:00:00",,"Schneebrettlawine naß","15","mittel","bedeckt","180",2,2,172,9,2,"Gleitschneelawine"
"2018-04-01 00:00:00","1899-12-30 10:00:00","Lockerschnee- und Schneebrettlawinen naß","21","klein","bewölkt","NW",,-7,198,50,2,
"2018-04-02 00:00:00",,"Schneebrettlawine naß","19","klein","wolkenlos","225",5,5,203,20,3,
"2018-04-01 00:00:00","1899-12-30 10:00:00","Lockerschnee- und Schneebrettlawinen naß","23","klein","bewölkt","O",15,-7,198,50,2,
"2018-04-01 00:00:00","1899-12-30 10:00:00","Lockerschnee- und Schneebrettlawinen naß","10","klein","bewölkt","O",15,-7,198,50,2,
"2018-04-01 00:00:00","1899-12-30 10:00:00","Lockerschnee- und Schneebrettlawinen naß","14","klein","bewölkt","O",15,-7,198,50,2,
"2018-04-01 00:00:00","1899-12-30 10:00:00","Lockerschnee- und Schneebrettlawinen naß","18","klein","bewölkt","O",15,-7,198,50,2,
"2018-04-02 00:00:00",,"Schneebrettlawine naß","25","mittel","wolkenlos","225",3,4,203,20,3,
"2018-04-02 00:00:00",,"Schneebrettlawine naß","43","klein","wolkenlos","225",3,5,203,20,3,
"2018-04-03 00:00:00",,"Schneebrettlawine naß","43","klein","wolkenlos","225",5,10,187,0,3,
"2018-04-03 00:00:00",,"Schneebrettlawine naß","19","mittel","wolkenlos","225",3,10,187,0,3,
"2018-04-03 00:00:00",,"Schneebrettlawine naß","39","mittel","wolkenlos","225",3,10,187,0,3,
"2018-04-03 00:00:00",,"Schneebrettlawine naß","23","klein","wolkenlos","225",3,10,187,0,3,
"2018-04-03 00:00:00",,"Schneebrettlawine naß","27","klein","wolkenlos","225",3,10,187,0,3,
"2018-04-03 00:00:00",,"Schneebrettlawine trocken","29","klein","wolkenlos","225",3,10,187,0,3,
"2018-04-03 00:00:00",,"Schneebrettlawine naß","8","klein","wolkenlos","225",3,10,187,0,3,
"2018-04-03 00:00:00",,"Schneebrettlawine naß","12","klein","wolkenlos","225",3,10,187,0,3,
"2018-04-03 00:00:00",,"Schneebrettlawine naß","14","klein","wolkenlos","225",3,10,187,0,3,
"2018-04-03 00:00:00",,"Schneebrettlawine naß","16","klein","wolkenlos","225",3,10,187,0,3,
"2018-04-03 00:00:00",,"Schneebrettlawine naß","11","klein","wolkenlos","225",3,10,187,0,3,
"2018-04-04 00:00:00",,"Schneebrettlawine naß","30","mittel","Föhn","180",3,7,174,0,3,
"2018-04-04 00:00:00",,"Schneebrettlawine naß","29","mittel","Föhn","180",3,7,174,0,3,
"2018-04-04 00:00:00",,"Schneebrettlawine naß","31","mittel","Föhn","180",3,7,174,0,3,
"2018-04-04 00:00:00",,"Schneebrettlawine naß","25","mittel","Föhn","180",3,7,174,0,3,
"2018-04-04 00:00:00",,"Schneebrettlawine naß","15","gross","Föhn","180",3,7,174,0,3,"Platte hinter Beilwand"
"2018-04-04 00:00:00",,"Schneebrettlawine naß","33","gross","Föhn","180",3,7,174,0,3,
"2018-04-04 00:00:00",,"Schneebrettlawine naß","23","mittel","Föhn","180",3,7,174,0,3,
"2018-04-04 00:00:00",,"Schneebrettlawine naß","17","mittel","Föhn","180",3,7,174,0,3,
"2018-04-04 00:00:00",,"Lockerschnee- und Schneebrettlawinen naß","100","klein","Föhn","180",3,7,174,0,3,"8,10,14,16,12,11,9,13,"
"2018-04-06 00:00:00","1899-12-30 04:00:00","Lockerschnee- und Schneebrettlawinen naß","21","klein","bewölkt","NW",5,-1,173,10,2,
"2018-04-06 00:00:00","1899-12-30 04:00:00","Lockerschnee- und Schneebrettlawinen naß","23","klein","bewölkt","NW",5,-1,173,10,2,
"2018-04-06 00:00:00","1899-12-30 04:00:00","Lockerschnee- und Schneebrettlawinen naß","14","mittel","bewölkt","NW",5,-1,173,10,2,
"2018-04-06 00:00:00","1899-12-30 16:20:00","Lockerschneelawine naß","13","klein","wolkenlos","S",5,4,168,0,3,
"2018-04-06 00:00:00","1899-12-30 10:00:00","Lockerschneelawine naß","18","mittel","wolkenlos","0",0,0,168,0,3,
"2018-04-06 00:00:00","1899-12-30 17:30:00","Lockerschneelawine naß","16","klein","wolkenlos","S180",5,2.5,168,0,3,
"2018-04-06 00:00:00","1899-12-30 16:00:00","Lockerschneelawine naß","17","klein","wolkenlos","S",5,2,168,0,3,
"2018-04-07 00:00:00","1899-12-30 13:40:00","Lockerschneelawine naß","12","klein","wolkenlos","S",5,13,165,0,3,
"2018-04-07 00:00:00","1899-12-30 14:30:00","Lockerschneelawine naß","11","klein","wolkenlos","S",5,13,165,0,3,
"2018-04-07 00:00:00","1899-12-30 23:30:00","Lockerschneelawine naß","06","mittel","wolkenlos","SW",5,3,163,0,3,
"2018-04-08 00:00:00","1899-12-30 16:00:00","Schneebrettlawine naß","25","mittel","wolkenlos","180",4,12,163,0,3,
"2018-04-07 00:00:00",,"Schneebrettlawine naß","33","mittel","wolkenlos","225",3,9,163,0,3,
"2018-04-08 00:00:00",,"Schneebrettlawine naß","8","mittel","wolkenlos","180",4,12,163,0,3,
"2018-04-08 00:00:00",,"Schneebrettlawine naß","10","mittel","wolkenlos","180",4,12,163,0,3,
"2018-04-08 00:00:00",,"Schneebrettlawine naß","16","klein","wolkenlos","180",4,12,163,0,3,
"2018-04-08 00:00:00",,"Schneebrettlawine naß","18","mittel","wolkenlos","180",4,12,163,0,3,
"2018-04-08 00:00:00",,"Schneebrettlawine naß","11","mittel","wolkenlos","180",4,12,163,0,3,
"2018-04-07 00:00:00",,"Schneebrettlawine naß","01","mittel","wolkenlos","225",3,9,163,0,3,
"2018-04-06 00:00:00",,"Schneebrettlawine naß","43","gross","wolkenlos","180",5,2.5,168,0,3,"bis 50m vor Stadl"
"2018-04-09 00:00:00",,"Schneebrettlawine naß","25","mittel","bedeckt","225",4,9,159,0,3,
"2018-04-10 00:00:00",,"Schneebrettlawine naß","33","mittel","bewölkt","180",4,8,156,0,3,
"2018-04-10 00:00:00",,"Schneebrettlawine naß","8","mittel","bewölkt","180",4,8,156,0,3,
"2018-04-10 00:00:00",,"Schneebrettlawine naß","15","mittel","bewölkt","180",4,8,156,0,3,
"2018-04-10 00:00:00",,"Schneebrettlawine naß","10","mittel","bewölkt","180",4,8,156,0,3,
"2018-04-11 00:00:00",,"Schneebrettlawine naß","8","mittel","bedeckt","180",5,7,152,0,3,
"2018-04-11 00:00:00",,"Schneebrettlawine naß","13","mittel","bedeckt","180",3,7,152,0,3,
"2018-04-11 00:00:00",,"Schneebrettlawine naß","11","mittel","bedeckt","180",3,7,152,0,3,
"2018-04-12 00:00:00",,"Schneebrettlawine naß","33","mittel","Föhn","180",4,4,145,0,3,
"2018-04-12 00:00:00",,"Schneebrettlawine naß","27","mittel","Föhn","180",4,4,145,0,3,
"2018-04-13 00:00:00",,"Lockerschnee- und Schneebrettlawinen naß","100","klein","wolkenlos","180",4,4,143,0,3,"kleine Rutsche aus allen Richtungen bis 2700m"
"2018-04-14 00:00:00",,"Schneebrettlawine naß","13","klein","wolkenlos","225",3,10,141,0,3,
"2018-04-14 00:00:00",,"Schneebrettlawine naß","43","klein","wolkenlos","225",3,10,141,0,3,
"2018-04-15 00:00:00",,"Schneebrettlawine naß","25","klein","bewölkt","270",2,9,137,0,3,
"2018-04-16 00:00:00",,"Schneebrettlawine naß","33","mittel","bewölkt","0",0,5,131,0,3,
"2018-04-16 00:00:00",,"Schneebrettlawine naß","31","mittel","bewölkt","0",0,5,131,0,3,
"2018-04-17 00:00:00",,"Schneebrettlawine naß","23","klein","wolkenlos","180",1,7,129,0,3,
"2018-04-18 00:00:00",,"Lockerschnee- und Schneebrettlawinen naß","100","klein","wolkenlos","180",2,10,121,0,3,"alle Ri und Höhen"
"2018-04-19 00:00:00","1899-12-30 13:20:00","Grundlawine","13","klein","0","0",0,12,110,0,3,"kleiner Ausbruch unter der Schussanlage"
"2018-04-19 00:00:00","1899-12-30 15:00:00","Schneebrettlawine naß","15","klein","wolkenlos","0",0,13,110,0,3,"Abbruch vor der Schussanlage"
"2018-04-20 00:00:00","1899-12-30 17:50:00","Schneebrettlawinen naß","15","mittel","wolkenlos","5",2,9,110,0,3,
"2018-04-20 00:00:00","1899-12-30 23:00:00","Schneebrettlawine naß","25","klein","wolkenlos","4",1,8,110,0,2,
"2018-04-20 00:00:00",,"Lockerschnee- und Schneebrettlawinen naß","09","klein","wolkenlos","5",2,12,110,0,3,
"2018-04-20 00:00:00",,"Lockerschnee- und Schneebrettlawinen naß","10","klein","0","4",1,,110,0,3,
"2018-04-21 00:00:00","1899-12-30 13:35:00","Lockerschnee- und Schneebrettlawinen naß","19","mittel","0","4",1,12,108,0,3,
"2018-04-21 00:00:00","1899-12-30 17:30:00","Schneebrettlawine naß","25","klein","wolkenlos","0",0,9,108,0,3,
"2018-04-21 00:00:00","1899-12-30 19:10:00","Schneebrettlawinen naß","15","mittel","wolkenlos","0",0,9,107,0,3,"Auslauf bis in den Wasserfallboden"
"2018-04-22 00:00:00",,"Schneebrettlawine naß","17","mittel","wolkenlos","180",2,12,103,0,3,
"2018-04-23 00:00:00",,"Lockerschnee- und Schneebrettlawinen naß","100","klein","wolkenlos","180",2,12,95,0,3,"kleine Rutsche bis 2700m"
"2018-04-23 00:00:00",,"Schneebrettlawine naß","30","mittel","wolkenlos","180",2,12,103,0,3,
"2018-04-25 00:00:00",,"Schneebrettlawine naß","15","mittel","wolkenlos","180",2,14,83,0,2,"Platte hinter Beilwand"
"2018-12-12 00:00:00",,"Schneebrettlawine trocken","25","klein","Schneefall schwach","225",3,-11,70,10,2,"Bodenlawinen mehrere kleine"
"2018-12-12 00:00:00",,"Schneebrettlawine naß","27","klein","Schneefall schwach","225",3,-11,70,10,2,"Eingewehter Gratbereich - Bodenlawine"
"2018-12-12 00:00:00",,"Schneebrettlawine trocken","29","klein","Schneefall schwach","225",3,-11,70,10,2,"Bodenlawine 2x"
"2018-12-12 00:00:00",,"Schneebrettlawine trocken","11","klein","Schneefall schwach","225",3,-11,70,10,2,
"2018-12-18 00:00:00",,"Schneebrettlawine trocken","23","klein","bedeckt","225",3,2,53,0,2,"vom Boden , bis in den Speicher"
"2018-12-18 00:00:00",,"Lockerschneelawine trocken","19","klein","bedeckt","225",3,2,53,0,2,
"2018-12-18 00:00:00",,"Lockerschneelawine trocken","10","klein","bedeckt","225",3,2,53,0,2,
"2018-12-18 00:00:00",,"Lockerschneelawine trocken","12","klein","bedeckt","225",3,2,53,0,2,
"2018-12-21 00:00:00",,"Lockerschnee- und Schneebrettlawinen trocken","17","klein","bedeckt",,180,3,2050,6,3,
"2018-12-21 00:00:00",,"Lockerschnee- und Schneebrettlawinen trocken","17","klein","bedeckt","180",6,3,57,6,2,
"2018-12-21 00:00:00",,"Lockerschnee- und Schneebrettlawinen trocken","25","klein","bedeckt","180",6,3,57,6,2,
"2018-12-21 00:00:00",,"Lockerschnee- und Schneebrettlawinen trocken","23","klein","bedeckt","180",6,3,57,6,2,
"2018-12-22 00:00:00","1899-12-30 10:10:00","Lockerschnee- und Schneebrettlawinen trocken","25","klein","bedeckt","135",4,0,50,,2,
"2018-12-22 00:00:00","1899-12-30 11:20:00","Lockerschnee- und Schneebrettlawinen trocken","23","klein","bedeckt","135",4,0,50,0,2,
"2018-12-22 00:00:00","1899-12-30 12:10:00","Lockerschnee- und Schneebrettlawinen trocken","29","klein","bedeckt","135",4,0,50,0,2,
